skillId,name,desc,desc1,type,subType,target,maxLevel,frameStart,frameCount,airFrameInfostart,airFrameInfototalNum,impactFrameInfo,effectIds,resPrefix,icon,anchorPoint,control,controlSpeed,loopNum,loopFrameStart,loopFrameEnd,canTurnFace,disableUpgrade,attackRange,normalMode,fastMode,distance,hprate,changeStatus,openLv
1003203,龙牙,"18<row><color=136,140,107>拳如奔雷，冲击前方对手",,1,4,1,1,0,44,0,0,"2,3",,monster0032_skill03,,0.5;0.29,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,,0
1003601,船锚喵,船锚喵1,,1,-1,1,1,0,25,0,0,,,monster0036_skill01,,0.5;0.302,0,0,0,0,0,FALSE,TRUE,-98;-48;97;147,,,,,,0
1003602,船锚喵,船锚喵2,,1,-1,1,1,0,21,0,0,,,monster0036_skill02,,0.5;0.302,0,0,3,5,10,FALSE,TRUE,-198;-148;197;247,,,,,,0
1003603,破浪击,"18<row><color=136,140,107>使用巨锚发动近身连续攻击",,1,-1,1,1,0,55,0,0,,,monster0036_skill03,,0.5;0.302,0,0,0,0,0,FALSE,TRUE,-398;-348;397;447,,,,,,0
1003701,树藤怪,树藤怪1,,1,-1,1,1,0,19,0,0,,,monster0037_skill01,,0.5;0.36,0,0,0,0,0,FALSE,TRUE,-98;-48;97;147,,,,,,0
1003702,树藤怪,树藤怪2,,1,-1,1,1,0,23,0,0,,,monster0037_skill02,,0.5;0.36,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1003801,机械傀儡,机械傀儡1,,1,-1,1,1,0,15,0,0,,,monster0038_skill01,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,100;150;500;550,,,,,,0
1003802,机械傀儡,机械傀儡2,,1,-1,1,1,0,16,0,0,,,monster0038_skill02,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,10;50;300;350,,,,,,0
1003901,葫芦猫,葫芦猫1,,1,-1,1,1,0,24,0,0,,,monster0039_skill01,,0.5;0.31,0,0,0,0,0,FALSE,TRUE,-50;0;90;140,,,,,,0
1003902,葫芦猫,葫芦猫2,,1,-1,1,1,0,40,0,0,,,monster0039_skill02,,0.5;0.31,0,0,0,0,0,FALSE,TRUE,250;300;500;550,,,,,,0
1003903,对酒当歌,"18<row><color=136,140,107>摇晃葫芦后，将葫芦中的美酒凝聚为韵枪喷向对手",,1,-1,1,1,0,34,0,0,,,monster0039_skill03,,0.5;0.31,0,0,0,0,0,FALSE,TRUE,200;250;400;450,,,,,,0
1004001,小丑梅花,小丑梅花1,,1,-1,1,1,0,39,0,0,,,monster0040_skill01,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;75;125,,,,,,0
1004002,小丑梅花,小丑梅花2,,1,-1,1,1,0,18,0,0,,,monster0040_skill02,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;150;200,,,,,,0
1004003,急掠入火,"18<row><color=136,140,107>合身冲向面前的对手，并造成伤害",,1,-1,1,1,0,41,0,0,,,monster0040_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,,0
1004004,急掠入火,"18<row><color=136,140,107>合身冲向面前的对手，并造成伤害",,1,-1,1,1,0,41,0,0,,,monster0040_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,,0
1004005,小丑梅花,小丑梅花1,,1,-1,1,1,24,38,0,0,,,monster0040_skill01,,0.5;0.19,0,0,5,0,9,FALSE,TRUE,-75;-25;75;125,,,,,,0
1004101,小丑方片,小丑方片1,,1,-1,1,1,0,15,0,0,,,monster0041_skill01,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;575;625,,,,,,0
1004102,小丑方片,小丑方片2,,1,-1,1,1,0,36,0,0,,,monster0041_skill02,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;150;200,,,,,,0
1004103,幻影连击,"18<row><color=136,140,107>与分身一同近身攻击对手，并用十字镖给对手造成<row><color=136,140,107>爆炸伤害",,1,-1,1,1,0,66,0,0,,,monster0041_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,,0
1004104,幻影连击,"18<row><color=136,140,107>与分身一同近身攻击对手，并用十字镖给对手造成<row><color=136,140,107>爆炸伤害",,1,-1,1,1,0,66,0,0,,,monster0041_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,,0
1004201,虎妹,虎妹1,,1,-1,1,1,0,16,0,0,,,monster0042_skill01,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1004202,虎妹,虎妹2,,1,-1,1,1,0,19,0,0,,,monster0042_skill02,,0.5;0.23,0,0,3,4,13,FALSE,TRUE,-150;-100;150;200,,,,,,0
1004203,锤刃交加,"18<row><color=136,140,107>挥舞手中巨锤，并幻化出多把镰刀攻击对手",,1,4,1,1,0,46,0,0,"2,3",,monster0042_skill03,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,,0
1004501,钟无盐,钟无盐1,,1,-1,1,1,0,26,0,0,,,monster0045_skill01,,0.5;0.218,0,0,0,0,0,FALSE,TRUE,150;200;750;900,,,,,,0
1004502,钟无盐,钟无盐2,,1,-1,1,1,0,29,0,0,,,monster0045_skill02,,0.5;0.218,0,0,0,0,0,FALSE,TRUE,-150;-100;350;400,,,,,,0
1004503,冷月诀,"18<row><color=136,140,107>召唤出冷月对敌人造成持续低温伤害，并且对靠近<row><color=136,140,107>冷月的敌人造成爆炸伤害。",,1,-1,1,1,0,60,0,0,,,monster0045_skill03,,0.5;0.218,0,0,8,12,23,FALSE,TRUE,-150;-100;250;300,,,,,,0
1004601,炼金猫,炼金猫1,,1,-1,1,1,0,31,0,0,,,monster0046_skill01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,0;50;250;300,,,,,,0
1004602,炼金猫,炼金猫2,,1,-1,1,1,0,41,0,0,,,monster0046_skill02,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,0;50;325;375,,,,,,0
1004603,钻头突刺,"18<row><color=136,140,107>从地面连续钻出钻头突刺对手",,1,-1,1,1,0,44,0,0,,,monster0046_skill03,,0.5;0.314,0,0,3,16,35,FALSE,TRUE,-500;-450;750;800,,,,,,0
1004611,炼金猫,炼金猫前冲,,1,-1,1,1,0,12,0,0,,,monster0046_charge01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1004612,炼金猫,炼金猫后撤,,1,-1,1,1,0,18,0,0,,,monster0046_retreated01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1004613,炼金猫,炼金猫嘲讽,,1,-1,1,1,0,34,0,0,,,monster0046_taunt01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1004614,炼金猫,炼金猫悲伤,,1,-1,1,1,0,39,0,0,,,monster0046_sad01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1004615,炼金猫,炼金猫愤怒,,1,-1,1,1,0,43,0,0,,,monster0046_anger01,,0.5;0.314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1004616,炼金猫,炼金猫修理钻头,,1,-1,1,1,0,60,0,0,,,monster0046_show02,,0.5;0.314,0,0,5,15,50,FALSE,TRUE,400;440;450;500,,,,,,0
1004701,画师喵,画师喵1,,1,-1,1,1,0,26,0,0,,,monster0047_skill01,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1004702,画师喵,画师喵2,,1,-1,1,1,0,27,0,0,,,monster0047_skill02,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,-150;-100;450;500,,,,,,0
1004703,泼墨丹青,"18<row><color=136,140,107>用手中画笔绘出的幻象，攻击对手",,1,-1,1,1,0,63,0,0,,,monster0047_skill03,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,-150;-100;250;300,,,,,,0
1004801,假修,假修1,,1,-1,1,1,0,19,0,0,,,monster0048_skill01,,0.5;0.27,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1004802,假修,假修2,,1,-1,1,1,0,32,0,0,,,monster0048_skill02,,0.5;0.27,0,0,0,0,0,FALSE,TRUE,-150;-100;450;500,,,,,,0
1004803,寂灭流光,"18<row><color=136,140,107>召唤出光柱，攻击范围内的对手",,1,4,1,1,0,52,0,0,"2,3",,monster0048_skill03,,0.5;0.27,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,,0
1004901,小丑北斗,小丑北斗1,,1,-1,1,1,0,25,0,0,,,monster0049_skill01,,0.5;0.25,0,0,0,0,0,FALSE,TRUE,-225;-175;225;275,,,,,,0
1004902,小丑北斗,小丑北斗2,,1,-1,1,1,0,38,0,0,,,monster0049_skill02,,0.5;0.25,0,0,0,0,0,FALSE,TRUE,-225;-175;225;275,,,,,,0
1004903,贪狼咆哮,"18<row><color=136,140,107>使用受众镰刀连续挥砍对手",,1,4,1,1,0,68,0,0,"2,3",,monster0049_skill03,,0.5;0.25,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,,0
1005001,铁面人,铁面人1,,1,-1,1,1,0,26,0,0,,,monster0050_skill01,,0.5;0.16,0,0,0,0,0,FALSE,TRUE,262;312;375;425,,,,,,0
1005002,铁面人,铁面人2,,1,-1,1,1,0,31,0,0,,,monster0050_skill02,,0.5;0.16,0,0,0,0,0,FALSE,TRUE,-225;-175;225;275,,,,,,0
1005003,罗刹连闪,"18<row><color=136,140,107>使用拳击脚踢连续对对手造成伤害",,1,4,1,1,0,81,0,0,"0,2",,monster0050_skill03,,0.5;0.16,0,0,0,0,0,FALSE,TRUE,300;350;600;650,,,,,,0
1005101,女旦紫心,女旦紫心1,,1,-1,1,1,0,34,0,0,,,monster0051_skill01,,0.5;0.124,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005102,女旦紫心,女旦紫心2,,1,-1,1,1,0,35,0,0,,,monster0051_skill02,,0.5;0.124,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005103,女旦紫心,"18<row><color=136,140,107>女旦紫心3",,1,-1,1,1,0,71,0,0,,,monster0051_skill03,,0.5;0.124,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005201,女旦蓝心,女旦蓝心1,,1,-1,1,1,0,19,0,0,,,monster0052_skill01,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005202,女旦蓝心,女旦蓝心2,,1,-1,1,1,0,48,0,0,,,monster0052_skill02,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005203,女旦蓝心,"18<row><color=136,140,107>女旦蓝心3",,1,-1,1,1,0,26,0,0,,,monster0052_skill03,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005301,唐明,唐明1,,1,-1,1,1,0,15,0,0,,,monster0053_skill01,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1005302,唐明,唐明2,,1,-1,1,1,0,20,0,0,,,monster0053_skill02,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;300;350,,,,,,0
1005303,画地为牢,"18<row><color=136,140,107>将对手困在结界中，并跳起攻击结界中的对手",,1,-1,1,1,0,62,0,0,,,monster0053_skill03,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;300;350,,,,,,0
1005501,黯（背景）,黯（背景）1,,1,-1,1,1,0,45,0,0,,,monster0055_skill01,,0.5;0.3,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005502,黯（背景）,黯（背景）2,,1,-1,1,1,0,24,0,0,,,monster0055_skill02,,0.5;0.3,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005503,黯（背景）,"18<row><color=136,140,107>黯（背景）3",,1,-1,1,1,0,63,0,0,,,monster0055_skill03,,0.5;0.3,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005504,黯（背景）,黯（背景）4,,1,-1,1,1,0,45,0,0,,,monster0055_skill04,,0.5;0.3,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1005601,机器猫,机器猫1,,1,-1,1,1,0,30,0,0,,,monster0056_skill01,,0.5;0.29,0,0,2,3,29,FALSE,TRUE,187;237;375;425,,,,,,0
1005602,机器猫,机器猫2,,1,-1,1,1,0,30,0,0,,,monster0056_skill02,,0.5;0.29,0,0,0,0,0,FALSE,TRUE,-150;-100;300;350,,,,,,0
1005603,死亡轰炸,"18<row><color=136,140,107>从空中连续轰炸沿途的对手",,1,-1,1,1,0,20,0,0,,,monster0056_skill03,,0.5;0.29,0,0,3,0,17,FALSE,TRUE,-150;-100;300;350,,,,,,0
1005701,法师猫,法师猫1,,1,-1,1,1,0,24,0,0,,,monster0057_skill01,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,150;200;300;350,,,,,,0
1005702,法师猫,法师猫2,,1,-1,1,1,0,45,0,0,,,monster0057_skill02,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,150;200;300;350,,,,,,0
1005801,弓箭猫,弓箭猫1,,1,-1,1,1,0,21,0,0,,,monster0058_skill01,,0.5;0.38,0,0,0,0,0,FALSE,TRUE,150;200;300;350,,,,,,0
1005802,弓箭猫,弓箭猫2,,1,-1,1,1,0,49,0,0,,,monster0058_skill02,,0.5;0.38,0,0,0,0,0,FALSE,TRUE,-150;-100;350;400,,,,,,0
1005803,风怒打击,"18<row><color=136,140,107>让坐骑飞鹰队对手发动数轮飞羽打击，并扇动旋风<row><color=136,140,107>攻击对手",,1,-1,1,1,0,61,0,0,,,monster0058_skill03,,0.5;0.38,0,0,0,0,0,FALSE,TRUE,200;240;400;450,,,,,,0
1006001,督宗宗主,督宗宗主1,,1,-1,1,1,0,26,0,0,,,monster0060_skill01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,0;40;200;300,,,,,,0
1006002,督宗宗主,督宗宗主2,,1,-1,1,1,0,85,0,0,,,monster0060_skill02,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,300;340;450;500,,,,,,0
1006003,闇雷追魂,"18<row><color=136,140,107>将韵力化为闇雷缠住敌人后，对敌人造成连续打击",,1,-1,1,1,0,108,0,0,,,monster0060_skill03,,0.5;0.1625,0,0,5,62,85,FALSE,TRUE,10;40;200;250,,,,,,0
1006004,督宗宗主,督宗宗主4,,1,-1,1,1,0,39,0,0,,,monster0060_skill04,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,100;140;200;250,,,,,,0
1006005,督宗宗主,督宗宗主5,,1,-1,1,1,0,83,0,0,,,monster0060_skill05,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,100;140;250;300,,,,,,0
1006011,督宗宗主,督宗宗主前冲,,1,-1,1,1,0,12,0,0,,,monster0060_charge01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006012,督宗宗主,督宗宗主后撤,,1,-1,1,1,0,12,0,0,,,monster0060_retreated01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006013,督宗宗主,督宗宗主嘲讽,,1,-1,1,1,0,49,0,0,,,monster0060_taunt01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006014,督宗宗主,督宗宗主悲伤,,1,-1,1,1,0,55,0,0,,,monster0060_sad01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006015,督宗宗主,督宗宗主愤怒,,1,-1,1,1,0,48,0,0,,,monster0060_anger01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10060101,督宗宗主普攻,督宗宗主1,,1,-1,1,1,0,26,0,0,,,monster0060_skill01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,,,0
10060102,督宗宗主技能1,督宗宗主2,,1,-1,1,1,0,85,0,0,,,monster0060_skill02,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,,,0
10060103,督宗宗主技能3-1,督宗宗主4,,1,-1,1,1,0,69,0,0,,,monster0060_skill04,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_1,50_100_5",,0
10060104,督宗宗主技能3-2,督宗宗主4,,1,-1,1,1,0,69,0,0,,,monster0060_skill04,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_1,50_100_5",,0
10060105,督宗宗主技能3-3,督宗宗主4,,1,-1,1,1,0,69,0,0,,,monster0060_skill04,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_5,50_100_1",,0
10060106,督宗宗主技能3-4,督宗宗主4,,1,-1,1,1,0,69,0,0,,,monster0060_skill04,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_5,50_100_1",,0
10060107,督宗宗主嘲讽,督宗宗主嘲讽,,1,-1,1,1,0,49,0,0,,,monster0060_taunt01,,0.5;0.1625,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006101,唱宗宗主,唱宗宗主1,,1,-1,1,1,0,26,0,0,,,monster0061_skill01,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,-300;-250;250;300,,,,,,0
1006102,唱宗宗主,唱宗宗主2,,1,-1,1,1,0,51,0,0,,,monster0061_skill02,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,100;140;550;600,,,,,,0
1006103,烈焰灼烧,"18<row><color=136,140,107>召唤火鸟，用喷火对敌人进行全面打击",,1,-1,1,1,0,27,0,0,,,monster0061_skill03,,0.5;0.276,0,0,6,13,24,FALSE,TRUE,300;340;450;500,,,,,,0
1006104,唱宗宗主,唱宗宗主4,,1,-1,1,1,0,51,0,0,,,monster0061_skill04,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,200;240;450;500,,,,,,0
1006105,唱宗宗主,唱宗宗主5,,1,-1,1,1,0,92,0,0,,,monster0061_skill05,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,-1400;-1340;1450;1500,,,,,,0
1006111,唱宗宗主,唱宗宗主前冲,,1,-1,1,1,0,10,0,0,,,monster0061_charge01,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006112,唱宗宗主,唱宗宗主后撤,,1,-1,1,1,0,15,0,0,,,monster0061_retreated01,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006113,唱宗宗主,唱宗宗主嘲讽,,1,-1,1,1,0,44,0,0,,,monster0061_taunt01,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006114,唱宗宗主,唱宗宗主悲伤,,1,-1,1,1,0,44,0,0,,,monster0061_sad01,,0.5;0.276,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006201,身宗宗主-墨兰,身宗宗主-墨兰1,,1,-1,1,1,0,46,0,0,,,monster0062_skill01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,200;240;350;400,,,,,,0
1006202,身宗宗主-墨兰,身宗宗主-墨兰2,,1,-1,1,1,0,45,0,0,,,monster0062_skill02,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,10;40;175;225,,,,,,0
1006203,玄水阴雷,"18<row><color=136,140,107>制造一颗蕴含阴雷的水球，对对手造成爆炸伤害",,1,-1,1,1,0,49,0,0,,,monster0062_skill03,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,200;240;400;450,,,,,,0
1006204,身宗宗主-墨兰,身宗宗主-墨兰4,,1,-1,1,1,0,33,0,0,,,monster0062_skill04,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,200;240;400;450,,,,,,0
1006205,身宗宗主-墨兰,身宗宗主-墨兰5,,1,-1,1,1,0,69,0,0,,,monster0062_skill05,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,100;140;450;500,,,,,,0
1006211,身宗宗主-墨兰,身宗宗主-墨兰前冲,,1,-1,1,1,0,16,0,0,,,monster0062_charge01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006212,身宗宗主-墨兰,身宗宗主-墨兰后撤,,1,-1,1,1,0,16,0,0,,,monster0062_retreated01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006213,身宗宗主-墨兰,身宗宗主-墨兰嘲讽,,1,-1,1,1,0,36,0,0,,,monster0062_taunt01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006214,身宗宗主-墨兰,身宗宗主-墨兰悲伤,,1,-1,1,1,0,36,0,0,,,monster0062_sad01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006215,身宗宗主-墨兰,身宗宗主-墨兰愤怒,,1,-1,1,1,0,38,0,0,,,monster0062_anger01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10062101,身宗宗主-墨兰普攻,身宗宗主-墨兰1,,1,-1,1,1,0,46,0,0,,,monster0062_skill01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-600_-120_1,-120_120_0,120_600_1",,,0
10062102,身宗宗主-墨兰技能1,身宗宗主-墨兰2,,1,-1,1,1,0,45,0,0,,,monster0062_skill02,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-120_0,-120_120_1,120_1500_0",,,0
10062103,身宗宗主-墨兰技能4-长,身宗宗主-墨兰5,,1,-1,1,1,0,154,0,0,,,monster0062_skill05,,0.5;0.24,0,0,20,30,69,FALSE,TRUE,100;140;450;500,0_26;66_153,0_26;66_153,,,,0
10062104,身宗宗主-墨兰技能4-短,身宗宗主-墨兰5,,1,-1,1,1,0,154,0,0,,,monster0062_skill05,,0.5;0.24,0,0,0,30,69,FALSE,TRUE,100;140;450;500,0_26;66_153,0_26;66_153,,,,0
10062105,身宗宗主-墨兰后撤,身宗宗主-墨兰后撤,,1,-1,1,1,0,16,0,0,,,monster0062_retreated01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10062106,身宗宗主-墨兰后撤2,身宗宗主-墨兰后撤2,,1,-1,1,1,0,16,0,0,,,monster0062_retreated01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10062107,身宗宗主-墨兰悲伤,身宗宗主-墨兰悲伤,,1,-1,1,1,0,36,0,0,,,monster0062_sad01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006301,判宗宗主,判宗宗主1,,1,-1,1,1,0,41,0,0,,,monster0063_skill01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-200;-140;200;250,,,,,,0
1006302,判宗宗主,判宗宗主2,,1,-1,1,1,0,36,0,0,,,monster0063_skill02,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,100;140;350;400,,,,,,0
1006303,画地为牢,"18<row><color=136,140,107>将韵力灌注判签，对敌人造成全面伤害",,1,-1,1,1,0,132,0,0,,,monster0063_skill03,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,4;40;550;800,,,,,,0
1006304,判宗宗主,判宗宗主4,,1,-1,1,1,0,27,0,0,,,monster0063_skill04,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,0;140;250;300,,,,,,0
1006305,判宗宗主,判宗宗主5,,1,-1,1,1,0,57,0,0,,,monster0063_skill05,,0.5;0.24,0,0,5,18,35,FALSE,TRUE,40;140;350;400,,,,,,0
1006311,判宗宗主,判宗宗主前冲,,1,-1,1,1,0,17,0,0,,,monster0063_charge01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006312,判宗宗主,判宗宗主后撤,,1,-1,1,1,0,17,0,0,,,monster0063_retreated01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006313,判宗宗主,判宗宗主嘲讽,,1,-1,1,1,0,36,0,0,,,monster0063_taunt01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10063101,判宗宗主普攻,判宗宗主1,,1,-1,1,1,0,41,0,0,,,monster0063_skill01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-200;-140;200;250,,,,"0_50_0,50_100_5",,0
10063102,判宗宗主技能1,判宗宗主2,,1,-1,1,1,0,36,0,0,,,monster0063_skill02,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-450;0;0;450,,,,"0_50_5,50_100_0",,0
10063103,判宗宗主技能2,"18<row><color=136,140,107>将韵力灌注判签，对敌人造成全面伤害",,1,-1,1,1,0,132,0,0,,,monster0063_skill03,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,4;40;550;800,,,,"0_50_0,50_100_0",,0
10063104,判宗宗主技能4-1,判宗宗主5,,1,-1,1,1,0,57,0,0,,,monster0063_skill05,,0.5;0.24,0,0,3,18,35,FALSE,TRUE,-450;0;0;450,,,,"0_50_0,50_100_5",,0
10063105,判宗宗主技能4-2,判宗宗主5,,1,-1,1,1,0,57,0,0,,,monster0063_skill05,,0.5;0.24,0,0,0,18,35,FALSE,TRUE,-450;0;0;450,,,,"0_50_5,50_100_0",,0
10063106,判宗宗主嘲讽,判宗宗主嘲讽,,1,-1,1,1,0,36,0,0,,,monster0063_taunt01,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,-450;0;0;450,,,,,,0
1006401,步宗宗主,步宗宗主1,,1,-1,1,1,0,18,0,0,,,monster0064_skill01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,-250;-200;250;300,,,,,,0
1006402,步宗宗主,步宗宗主2,,1,4,1,1,0,79,0,0,"3,6",,monster0064_skill02,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,200;240;450;500,,,,,,0
1006403,断岳霸腿,"18<row><color=136,140,107>腾空而起，将韵力灌注双腿对地面敌人发动连续攻击",,1,-1,1,1,0,94,0,0,,,monster0064_skill03,,0.5;0.1314,0,0,3,53,67,FALSE,TRUE,100;140;350;400,,,,,,0
1006404,步宗宗主,步宗宗主4,,1,-1,1,1,0,32,0,0,,,monster0064_skill04,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,100;140;350;400,,,,,,0
1006405,步宗宗主,步宗宗主5,,1,4,1,1,0,91,0,0,"17,4",,monster0064_skill05,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,200;240;450;600,,,,,,0
1006411,步宗宗主,步宗宗主前冲,,1,-1,1,1,0,12,0,0,,,monster0064_charge01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006412,步宗宗主,步宗宗主后撤,,1,-1,1,1,0,15,0,0,,,monster0064_retreated01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006413,步宗宗主,步宗宗主嘲讽,,1,-1,1,1,0,79,0,0,,,monster0064_taunt01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10064101,步宗宗主普攻,步宗宗主1,,1,-1,1,1,0,18,0,0,,,monster0064_skill01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,-250;-200;250;300,,,,"0_50_5,50_100_5",,0
10064102,步宗宗主技能1,步宗宗主2,,1,4,1,1,0,79,0,0,"3,6",,monster0064_skill02,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,200;240;450;500,,,,,,0
