roleID,name,guild,title,level,power,vipLv,modelID,puonfashionID,equipID1,skill1,skill2,skill3,rhymeCount,onstation1,onstation2,onstation3,onstation4,onstation5,MaxHP,MaxMP,MaxSP,PA,PF,MA,MF,HPRecover,MPRecover,SPRecover,AttSpeed,CombinationAtt,MoveSpeed,JumpHeight,FlyTimes,SPDamage,AttPush,AttPushDef,AttRaise,AttRaiseDef,Stiff,StiffDef,BaseCrit,CritRate,CritDef,StunDef,StunTimeDef,SlowDef,SlowTimeDef,PoisonDef,BloodDef,KODef,FloatVal,FloatDef,Fall,FallDef,score
4217, ÊÏ⁄ÕÆ,,,20,2750,0,2,"14,201,1","17,7016,1","2003,20","2004,20","2005,20",,"7,1,1","7,17,1","7,5,1",0,0,6027,100,846,210,93,210,82,0,0,91,30,800,600,175,99,78,0,0,0,0,0,0,190,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1038
4218,≤ΩœÚ≥ø,,,21,3377,0,3,"14,301,1","17,8017,1","3003,16","3004,18","3005,21",,"7,29,1","7,22,1","7,31,1","7,31,1",0,8480,100,1214,259,119,321,113,0,0,86,30,800,600,175,99,95,0,0,0,0,0,0,247,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1040
4219,ª¢–¬¡¢,,,20,2431,0,3,"14,301,1","17,8015,1","3003,15","3004,17","3005,18",,"7,53,1","7,10,1","7,28,1",0,0,6027,100,1071,210,104,238,104,0,0,81,30,800,600,175,99,88,0,0,0,0,0,0,190,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1038
4220,…ÚŒƒ¡÷,,,21,3335,0,3,"14,301,1","17,8018,1","3003,21","3004,20","3005,18",,"7,5,1","7,9,1","7,29,1","7,48,1",0,9611,100,1086,259,105,287,113,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,218,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1039
4221,ºÕÃ©≥ı,,,20,2897,0,2,"14,201,1","17,7016,1","2003,15","2004,16","2005,16",,"7,10,1","7,28,1","7,29,1",0,0,6027,100,958,238,93,266,104,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,168,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1034
4222,ƒ´µ¬‘Û,,,21,2877,0,2,"14,201,1","17,7016,1","2003,20","2004,18","2005,21",,"7,46,1","7,10,1","7,36,1","7,22,1",0,9611,100,1086,259,119,287,126,0,0,86,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1035
4223,Ã∆⁄∫,,,20,2448,0,1,"14,101,1","17,6015,1","1003,15","1004,18","1005,16",,"7,31,1","7,17,1","7,6,1",0,0,7634,100,846,266,93,238,82,0,0,81,30,800,600,175,99,88,0,0,0,0,0,0,212,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1032
4224,∏ª÷æ–¬,,,21,3420,0,2,"14,201,1","17,7017,1","2003,18","2004,20","2005,20",,"7,63,1","7,17,1","7,17,1","7,62,1",0,8480,100,1214,293,119,287,113,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,247,5500,174,0,0,0,0,0,0,99999,0,0,0,0,1038
4225,¡¨ÃÏª™,,,21,2868,0,1,"14,101,1","17,6020,1","1003,17","1004,18","1005,21",,"7,13,1","7,29,1","7,10,1","7,33,1",0,10742,100,958,328,105,254,113,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,218,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1031
4226,√˜–À‘À,,,21,3370,0,2,"14,201,1","17,7019,1","2003,18","2004,21","2005,20",,"7,63,1","7,30,1","7,22,1","7,58,1",0,9611,100,1086,293,133,287,113,0,0,86,30,800,600,175,99,84,0,0,0,0,0,0,247,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1040
4227,«ø”¢Ó£,,,20,2911,0,2,"14,201,1","17,7016,1","2003,15","2004,19","2005,16",,"7,62,1","7,30,1","7,33,1",0,0,6027,100,958,210,93,266,82,0,0,91,30,800,600,175,99,98,0,0,0,0,0,0,168,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1035
4228,∫˙ƒ∏–ƒÀÆ,,,20,2461,0,3,"14,301,1","17,8019,1","3003,16","3004,16","3005,17",,"7,47,1","7,28,1","7,22,1",0,0,7634,100,958,238,104,266,82,0,0,72,30,800,600,175,99,88,0,0,0,0,0,0,168,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1035
4229,¡Ë∫Î“Ê,,,20,2451,0,3,"14,301,1","17,8018,1","3003,18","3004,16","3005,15",,"7,36,1","7,41,1","7,28,1",0,0,6830,100,846,266,104,238,104,0,0,81,30,800,600,175,99,88,0,0,0,0,0,0,212,5000,144,0,0,0,0,0,0,99999,0,0,0,0,1035
4230,º“∫Î…Ó,,,21,2811,0,2,"14,201,1","17,7016,1","2003,17","2004,16","2005,18",,"7,28,1","7,53,1","7,39,1","7,24,1",0,8480,100,958,293,105,321,100,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1039
4231,Œ‰∏ﬂΩ‹,,,20,2858,0,1,"14,101,1","17,6019,1","1003,18","1004,19","1005,18",,"7,33,1","7,33,1","7,49,1",0,0,6830,100,846,238,93,238,93,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,168,5500,129,0,0,0,0,0,0,99999,0,0,0,0,1037
4232,∞◊≥–‘√,,,21,2893,0,3,"14,301,1","17,8017,1","3003,19","3004,21","3005,19",,"7,39,1","7,13,1","7,50,1","7,39,1",0,9611,100,958,259,133,321,126,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1039
4233,ƒΩ»›œ˛≤©,,,21,3496,0,2,"14,201,1","17,7019,1","2003,20","2004,19","2005,16",,"7,48,1","7,53,1","7,46,1","7,9,1",0,10742,100,1214,328,105,287,113,0,0,86,30,800,600,175,99,84,0,0,0,0,0,0,247,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1031
4234,Ÿ˛‘™ª˘,,,20,2486,0,1,"14,101,1","17,6015,1","1003,20","1004,20","1005,20",,"7,5,1","7,47,1","7,62,1",0,0,7634,100,958,238,104,238,104,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,190,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1040
4235,ª Í–,,,21,3464,0,3,"14,301,1","17,8019,1","3003,17","3004,17","3005,19",,"7,50,1","7,24,1","7,21,1","7,48,1",0,8480,100,1214,259,119,321,113,0,0,109,30,800,600,175,99,95,0,0,0,0,0,0,276,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1033
4236,∞Ω≥…∫Õ,,,21,3393,0,2,"14,201,1","17,7018,1","2003,17","2004,19","2005,16",,"7,6,1","7,26,1","7,36,1","7,39,1",0,8480,100,1086,328,105,287,126,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,218,5500,174,0,0,0,0,0,0,99999,0,0,0,0,1036
4237,»Ω÷æ√˜,,,21,3486,0,2,"14,201,1","17,7021,1","2003,21","2004,20","2005,21",,"7,39,1","7,30,1","7,53,1","7,63,1",0,9611,100,1086,328,105,287,126,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,276,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1040
4238,∫£…˝»Ÿ,,,21,3396,0,2,"14,201,1","17,7016,1","2003,19","2004,21","2005,18",,"7,8,1","7,10,1","7,48,1","7,33,1",0,8480,100,958,293,133,321,113,0,0,109,30,800,600,175,99,106,0,0,0,0,0,0,276,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1033
4239,œÓ∏ﬂ∏Ò,,,20,2837,0,3,"14,301,1","17,8017,1","3003,19","3004,20","3005,19",,"7,30,1","7,41,1","7,11,1",0,0,6027,100,846,266,93,266,104,0,0,81,30,800,600,175,99,78,0,0,0,0,0,0,168,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1034
4240,¬˙∫Ë∑Á,,,20,2797,0,3,"14,301,1","17,8019,1","3003,20","3004,20","3005,17",,"7,10,1","7,26,1","7,50,1",0,0,6027,100,846,210,82,266,93,0,0,81,30,800,600,175,99,78,0,0,0,0,0,0,190,5500,129,0,0,0,0,0,0,99999,0,0,0,0,1033
4241,Œ¬ƒ¬,,,20,2500,0,2,"14,201,1","17,7016,1","2003,15","2004,16","2005,17",,"7,63,1","7,26,1","7,26,1",0,0,6830,100,1071,238,82,266,104,0,0,81,30,800,600,175,99,78,0,0,0,0,0,0,212,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1040
4242,Í⁄Œ∞Ï˜,,,20,2354,0,2,"14,201,1","17,7019,1","2003,16","2004,17","2005,16",,"7,45,1","7,45,1","7,40,1",0,0,7634,100,846,210,104,210,93,0,0,91,30,800,600,175,99,78,0,0,0,0,0,0,190,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1035
4243,Ÿ°È¯,,,20,2927,0,2,"14,201,1","17,7015,1","2003,17","2004,20","2005,16",,"7,36,1","7,26,1","7,46,1",0,0,6027,100,958,266,104,266,104,0,0,72,30,800,600,175,99,78,0,0,0,0,0,0,212,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1036
4244,œÓ’˝≥œ,,,21,3240,0,2,"14,201,1","17,7020,1","2003,19","2004,20","2005,16",,"7,11,1","7,18,1","7,6,1","7,45,1",0,8480,100,958,259,105,287,113,0,0,97,30,800,600,175,99,84,0,0,0,0,0,0,276,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1040
4245,√œŒ∞’◊,,,21,2904,0,2,"14,201,1","17,7017,1","2003,16","2004,17","2005,18",,"7,8,1","7,62,1","7,49,1","7,56,1",0,9611,100,1086,293,105,287,100,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,276,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1032
4246,∞ÆÓÒ,,,21,2952,0,1,"14,101,1","17,6019,1","1003,17","1004,18","1005,20",,"7,6,1","7,58,1","7,58,1","7,39,1",0,8480,100,1214,259,133,321,100,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1037
4247,±´≤© µ,,,21,3414,0,3,"14,301,1","17,8020,1","3003,21","3004,16","3005,16",,"7,24,1","7,46,1","7,10,1","7,11,1",0,8480,100,1214,293,119,254,126,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,276,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1037
4248,–Ìπ‚√˜,,,20,2473,0,1,"14,101,1","17,6018,1","1003,20","1004,15","1005,18",,"7,8,1","7,30,1","7,21,1",0,0,6830,100,958,210,104,266,93,0,0,81,30,800,600,175,99,98,0,0,0,0,0,0,190,5000,144,0,0,0,0,0,0,99999,0,0,0,0,1040
4249,æ∞”Íª™,,,20,2406,0,2,"14,201,1","17,7018,1","2003,19","2004,18","2005,16",,"7,9,1","7,26,1","7,14,1",0,0,7634,100,958,210,104,210,82,0,0,72,30,800,600,175,99,78,0,0,0,0,0,0,212,5000,144,0,0,0,0,0,0,99999,0,0,0,0,1039
4250,∞Æ∞≤œË,,,20,2393,0,1,"14,101,1","17,6020,1","1003,15","1004,16","1005,18",,"7,33,1","7,9,1","7,8,1",0,0,6830,100,1071,210,82,266,82,0,0,72,30,800,600,175,99,78,0,0,0,0,0,0,168,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1031
4251,≥¬ø°—Â,,,21,2963,0,1,"14,101,1","17,6018,1","1003,20","1004,16","1005,20",,"7,47,1","7,6,1","7,41,1","7,53,1",0,9611,100,1214,328,133,287,100,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,218,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1033
4252,’≤º·≥…,,,21,2956,0,3,"14,301,1","17,8016,1","3003,20","3004,19","3005,21",,"7,45,1","7,56,1","7,31,1","7,17,1",0,9611,100,1214,293,105,321,126,0,0,86,30,800,600,175,99,84,0,0,0,0,0,0,247,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1037
4253,ƒ«ºŒ‹≤,,,20,2882,0,1,"14,101,1","17,6016,1","1003,18","1004,15","1005,18",,"7,46,1","7,22,1","7,50,1",0,0,6027,100,958,210,104,210,82,0,0,91,30,800,600,175,99,88,0,0,0,0,0,0,212,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1033
4254,»Ÿ¿÷‘√,,,20,2425,0,1,"14,101,1","17,6019,1","1003,17","1004,20","1005,15",,"7,41,1","7,20,1","7,10,1",0,0,6830,100,958,238,82,266,82,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,168,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1034
4255,¬°ø°Ω°,,,21,3078,0,3,"14,301,1","17,8019,1","3003,17","3004,21","3005,20",,"7,6,1","7,18,1","7,33,1","7,31,1",0,10742,100,1086,328,105,321,126,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1037
4256,∫£µ¬”Ó,,,21,2945,0,3,"14,301,1","17,8016,1","3003,19","3004,17","3005,20",,"7,31,1","7,6,1","7,30,1","7,47,1",0,10742,100,958,328,105,287,126,0,0,86,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1039
4257,µ‘∞≤øµ,,,20,2583,0,1,"14,101,1","17,6020,1","1003,17","1004,18","1005,17",,"7,9,1","7,22,1","7,49,1",0,0,7634,100,1071,238,93,266,104,0,0,91,30,800,600,175,99,78,0,0,0,0,0,0,212,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1035
4258,ÀÊø™≥©,,,21,2857,0,1,"14,101,1","17,6017,1","1003,17","1004,16","1005,17",,"7,42,1","7,36,1","7,8,1","7,9,1",0,8480,100,958,293,133,287,126,0,0,109,30,800,600,175,99,95,0,0,0,0,0,0,276,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1040
4259,ˆ§≥––˚,,,20,2459,0,3,"14,301,1","17,8020,1","3003,15","3004,15","3005,19",,"7,1,1","7,45,1","7,58,1",0,0,6027,100,1071,238,93,210,93,0,0,91,30,800,600,175,99,98,0,0,0,0,0,0,190,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1040
4260,ÏË» ,,,21,3280,0,2,"14,201,1","17,7021,1","2003,21","2004,18","2005,16",,"7,5,1","7,46,1","7,36,1","7,29,1",0,9611,100,958,293,119,254,126,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,218,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1039
4261,À´∫Æ,,,21,3432,0,3,"14,301,1","17,8019,1","3003,20","3004,18","3005,20",,"7,24,1","7,13,1","7,63,1","7,30,1",0,9611,100,1086,259,105,321,113,0,0,86,30,800,600,175,99,106,0,0,0,0,0,0,276,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1037
4262,∞◊–Ò“¢,,,20,3056,0,3,"14,301,1","17,8020,1","3003,16","3004,19","3005,18",,"7,48,1","7,24,1","7,32,1",0,0,6830,100,1071,266,93,266,93,0,0,81,30,800,600,175,99,98,0,0,0,0,0,0,190,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1034
4263,œ∞‘ÃΩÂ,,,21,2997,0,2,"14,201,1","17,7020,1","2003,21","2004,16","2005,18",,"7,11,1","7,36,1","7,58,1","7,36,1",0,9611,100,1214,259,133,321,100,0,0,109,30,800,600,175,99,95,0,0,0,0,0,0,247,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1038
4264,¥ﬁ∫Õ—≈,,,20,3028,0,1,"14,101,1","17,6019,1","1003,15","1004,18","1005,17",,"7,46,1","7,56,1","7,5,1",0,0,7634,100,1071,266,93,266,93,0,0,81,30,800,600,175,99,78,0,0,0,0,0,0,168,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1035
4265,«˙–≈∫Ò,,,21,3562,0,1,"14,101,1","17,6016,1","1003,18","1004,16","1005,21",,"7,32,1","7,19,1","7,32,1","7,36,1",0,10742,100,1214,293,133,321,113,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,218,5500,174,0,0,0,0,0,0,99999,0,0,0,0,1040
4266,πÀ–ﬁ,,,20,2928,0,1,"14,101,1","17,6018,1","1003,17","1004,19","1005,19",,"7,18,1","7,36,1","7,42,1",0,0,6830,100,846,266,104,238,93,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,212,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1040
4267,—œ∫Í…Ó,,,21,3431,0,1,"14,101,1","17,6017,1","1003,19","1004,17","1005,19",,"7,42,1","7,5,1","7,26,1","7,14,1",0,9611,100,1086,259,105,321,100,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,276,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1034
4268,Û√±Ú”Ù,,,21,3379,0,3,"14,301,1","17,8016,1","3003,20","3004,19","3005,17",,"7,62,1","7,13,1","7,39,1","7,47,1",0,8480,100,1214,328,119,254,126,0,0,97,30,800,600,175,99,84,0,0,0,0,0,0,218,5500,174,0,0,0,0,0,0,99999,0,0,0,0,1037
4269,¬•∆ƒ,,,21,2851,0,2,"14,201,1","17,7020,1","2003,17","2004,18","2005,20",,"7,30,1","7,39,1","7,41,1","7,58,1",0,8480,100,1086,259,105,321,113,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,247,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1040
4270,ƒœ√≈≤©∫Ò,,,21,3525,0,3,"14,301,1","17,8021,1","3003,18","3004,21","3005,21",,"7,5,1","7,45,1","7,32,1","7,32,1",0,10742,100,1086,328,133,321,100,0,0,97,30,800,600,175,99,106,0,0,0,0,0,0,218,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1036
4271,ª¨ºŒŒı,,,20,2398,0,1,"14,101,1","17,6016,1","1003,16","1004,16","1005,19",,"7,9,1","7,58,1","7,47,1",0,0,7634,100,846,238,82,210,93,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,190,5000,144,0,0,0,0,0,0,99999,0,0,0,0,1039
4272,Œƒ—Ù≤Æ,,,20,2986,0,1,"14,101,1","17,6019,1","1003,20","1004,18","1005,20",,"7,41,1","7,18,1","7,31,1",0,0,6830,100,958,266,104,210,82,0,0,91,30,800,600,175,99,98,0,0,0,0,0,0,212,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1037
4273,√◊‘Ã∫Õ,,,20,2434,0,1,"14,101,1","17,6019,1","1003,19","1004,18","1005,15",,"7,18,1","7,53,1","7,9,1",0,0,6027,100,1071,266,104,210,104,0,0,81,30,800,600,175,99,78,0,0,0,0,0,0,190,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1034
4274,æ≠∫ÕËµ,,,20,2899,0,2,"14,201,1","17,7015,1","2003,17","2004,15","2005,16",,"7,14,1","7,8,1","7,1,1",0,0,6027,100,846,266,104,238,93,0,0,81,30,800,600,175,99,88,0,0,0,0,0,0,212,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1035
4275,Í⁄∞≤∏£,,,20,2905,0,2,"14,201,1","17,7017,1","2003,18","2004,20","2005,20",,"7,58,1","7,8,1","7,24,1",0,0,7634,100,846,210,93,238,82,0,0,81,30,800,600,175,99,98,0,0,0,0,0,0,190,5500,129,0,0,0,0,0,0,99999,0,0,0,0,1038
4276,Ã˙≈∑,,,21,3002,0,3,"14,301,1","17,8017,1","3003,20","3004,21","3005,20",,"7,6,1","7,28,1","7,26,1","7,22,1",0,10742,100,1214,259,133,287,113,0,0,86,30,800,600,175,99,84,0,0,0,0,0,0,276,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1037
4277,∂°‘™÷“,,,20,2869,0,1,"14,101,1","17,6017,1","1003,18","1004,16","1005,19",,"7,62,1","7,58,1","7,40,1",0,0,6830,100,846,210,104,266,93,0,0,91,30,800,600,175,99,88,0,0,0,0,0,0,168,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1040
4278,¬ﬁ◊”√Ò,,,21,2939,0,3,"14,301,1","17,8017,1","3003,21","3004,19","3005,17",,"7,1,1","7,17,1","7,1,1","7,26,1",0,8480,100,1214,328,133,321,100,0,0,97,30,800,600,175,99,95,0,0,0,0,0,0,218,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1040
4279,∆·∞≤‚˘,,,20,3012,0,2,"14,201,1","17,7016,1","2003,19","2004,19","2005,20",,"7,11,1","7,9,1","7,39,1",0,0,7634,100,846,266,104,266,82,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,212,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1036
4280,∫ºÃÏ∫Õ,,,21,2767,0,2,"14,201,1","17,7017,1","2003,16","2004,21","2005,16",,"7,49,1","7,24,1","7,13,1","7,40,1",0,9611,100,958,293,105,254,100,0,0,86,30,800,600,175,99,106,0,0,0,0,0,0,218,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1031
4281,–Ì∫Õ∞™,,,21,2971,0,1,"14,101,1","17,6019,1","1003,19","1004,19","1005,17",,"7,9,1","7,50,1","7,28,1","7,1,1",0,8480,100,1214,328,105,321,100,0,0,109,30,800,600,175,99,95,0,0,0,0,0,0,247,5000,138,0,0,0,0,0,0,99999,0,0,0,0,1033
4282,’Ÿø°∑Á,,,20,2957,0,2,"14,201,1","17,7019,1","2003,16","2004,15","2005,17",,"7,29,1","7,47,1","7,41,1",0,0,6830,100,1071,210,93,210,82,0,0,81,30,800,600,175,99,98,0,0,0,0,0,0,190,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1033
4283,ÏØºŒ—‘,,,20,2964,0,1,"14,101,1","17,6017,1","1003,16","1004,15","1005,17",,"7,13,1","7,32,1","7,33,1",0,0,7634,100,846,238,104,238,104,0,0,91,30,800,600,175,99,88,0,0,0,0,0,0,190,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1033
4284,≤Ò∫Ë÷æ,,,20,2306,0,2,"14,201,1","17,7019,1","2003,15","2004,15","2005,16",,"7,1,1","7,8,1","7,19,1",0,0,6027,100,958,210,82,210,93,0,0,91,30,800,600,175,99,78,0,0,0,0,0,0,190,5000,114,0,0,0,0,0,0,99999,0,0,0,0,1036
4285,Ω™”¢’‹,,,21,3295,0,3,"14,301,1","17,8018,1","3003,20","3004,16","3005,21",,"7,48,1","7,48,1","7,53,1","7,11,1",0,9611,100,958,259,133,254,126,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,247,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1031
4286,›˛“›¥∫,,,20,2993,0,1,"14,101,1","17,6016,1","1003,19","1004,15","1005,17",,"7,20,1","7,24,1","7,36,1",0,0,7634,100,958,238,104,210,93,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,212,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1040
4287,∫Õø°ŒÚ,,,21,3449,0,1,"14,101,1","17,6017,1","1003,16","1004,16","1005,20",,"7,50,1","7,5,1","7,18,1","7,42,1",0,10742,100,1086,328,133,254,100,0,0,86,30,800,600,175,99,106,0,0,0,0,0,0,218,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1031
4288,∂¬∫Í¥Ô,,,20,2915,0,2,"14,201,1","17,7019,1","2003,20","2004,18","2005,16",,"7,8,1","7,28,1","7,24,1",0,0,6027,100,1071,238,93,210,104,0,0,81,30,800,600,175,99,98,0,0,0,0,0,0,168,5500,114,0,0,0,0,0,0,99999,0,0,0,0,1037
4289,“¶ˆﬁ,,,20,2383,0,2,"14,201,1","17,7015,1","2003,19","2004,18","2005,15",,"7,11,1","7,5,1","7,22,1",0,0,6830,100,846,210,104,238,93,0,0,72,30,800,600,175,99,98,0,0,0,0,0,0,212,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1031
4290,–‹—Ù±˘,,,20,2879,0,1,"14,101,1","17,6020,1","1003,16","1004,18","1005,19",,"7,10,1","7,62,1","7,32,1",0,0,6027,100,1071,210,82,238,93,0,0,91,30,800,600,175,99,78,0,0,0,0,0,0,168,5500,129,0,0,0,0,0,0,99999,0,0,0,0,1039
4291,µ“≤®π‚,,,20,2415,0,1,"14,101,1","17,6017,1","1003,17","1004,16","1005,19",,"7,1,1","7,11,1","7,19,1",0,0,7634,100,846,238,82,238,104,0,0,91,30,800,600,175,99,88,0,0,0,0,0,0,168,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1032
4292,÷Ÿ≥§∫≠∫≠,,,21,3552,0,3,"14,301,1","17,8017,1","3003,17","3004,19","3005,16",,"7,47,1","7,18,1","7,30,1","7,27,1",0,10742,100,1086,293,119,321,126,0,0,109,30,800,600,175,99,106,0,0,0,0,0,0,247,5500,138,0,0,0,0,0,0,99999,0,0,0,0,1032
4293,‘≠∏’,,,20,3036,0,1,"14,101,1","17,6017,1","1003,20","1004,20","1005,16",,"7,21,1","7,49,1","7,53,1",0,0,7634,100,1071,238,104,266,93,0,0,72,30,800,600,175,99,88,0,0,0,0,0,0,168,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1038
4294,≥∑…ª¢,,,21,2939,0,2,"14,201,1","17,7020,1","2003,19","2004,19","2005,21",,"7,29,1","7,8,1","7,40,1","7,50,1",0,9611,100,1214,293,133,321,113,0,0,86,30,800,600,175,99,84,0,0,0,0,0,0,218,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1038
4295,∂´π˘ø°’‹,,,21,2900,0,3,"14,301,1","17,8017,1","3003,20","3004,17","3005,18",,"7,41,1","7,33,1","7,11,1","7,48,1",0,9611,100,1086,328,105,254,126,0,0,86,30,800,600,175,99,95,0,0,0,0,0,0,247,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1031
4296,ƒ¬◊”Ω˙,,,21,2924,0,1,"14,101,1","17,6021,1","1003,17","1004,21","1005,17",,"7,53,1","7,18,1","7,31,1","7,22,1",0,9611,100,1086,293,133,254,113,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,276,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1031
4297,≥…≥–ÃÏ,,,21,3418,0,1,"14,101,1","17,6019,1","1003,20","1004,16","1005,20",,"7,50,1","7,13,1","7,62,1","7,6,1",0,10742,100,958,259,133,321,113,0,0,97,30,800,600,175,99,84,0,0,0,0,0,0,276,5500,156,0,0,0,0,0,0,99999,0,0,0,0,1039
4298,“¶‰ﬂ–ƒ,,,21,2844,0,1,"14,101,1","17,6019,1","1003,19","1004,17","1005,20",,"7,46,1","7,62,1","7,27,1","7,27,1",0,9611,100,1086,259,105,287,113,0,0,109,30,800,600,175,99,84,0,0,0,0,0,0,218,5000,174,0,0,0,0,0,0,99999,0,0,0,0,1034
4299,Õÿ∞œ»Ÿ–˘,,,21,2862,0,2,"14,201,1","17,7016,1","2003,20","2004,21","2005,17",,"7,19,1","7,31,1","7,10,1","7,46,1",0,8480,100,1086,293,105,321,100,0,0,97,30,800,600,175,99,84,0,0,0,0,0,0,276,5000,156,0,0,0,0,0,0,99999,0,0,0,0,1033
4300,∞¨—≈≥©,,,20,2959,0,3,"14,301,1","17,8020,1","3003,17","3004,20","3005,18",,"7,27,1","7,32,1","7,56,1",0,0,7634,100,846,266,82,238,104,0,0,72,30,800,600,175,99,88,0,0,0,0,0,0,212,5500,144,0,0,0,0,0,0,99999,0,0,0,0,1036
4301,ÀÊ”¢◊ ,,,20,2351,0,1,"14,101,1","17,6016,1","1003,15","1004,17","1005,19",,"7,29,1","7,22,1","7,32,1",0,0,6830,100,846,210,82,238,82,0,0,91,30,800,600,175,99,98,0,0,0,0,0,0,168,5000,129,0,0,0,0,0,0,99999,0,0,0,0,1036
