id,type1,weight1,awardcontent1,type2,weight2,awardcontent2,type3,weight3,awardcontent3,type4,weight4,awardcontent4,type5,weight5,awardcontent5,type6,weight6,awardcontent6,type7,weight7,awardcontent7,type8,weight8,awardcontent8,type9,weight9,awardcontent9,type10,weight10,awardcontent10
1030501,2,10000,103050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030502,2,10000,103050201,2,10000,103050202,,,,,,,,,,,,,,,,,,,,,,,,
1030601,2,10000,103060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030602,2,10000,103060201,2,10000,103060202,,,,,,,,,,,,,,,,,,,,,,,,
1030701,2,10000,103070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030702,2,10000,103070201,2,10000,103070202,,,,,,,,,,,,,,,,,,,,,,,,
1030801,2,10000,103080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030802,2,10000,103080201,2,10000,103080202,,,,,,,,,,,,,,,,,,,,,,,,
1030901,2,10000,103090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030902,2,10000,103090201,2,10000,103090202,,,,,,,,,,,,,,,,,,,,,,,,
1031001,2,10000,103100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031002,2,10000,103100201,2,10000,103100202,,,,,,,,,,,,,,,,,,,,,,,,
1031101,2,10000,103110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031102,2,10000,103110201,2,10000,103110202,,,,,,,,,,,,,,,,,,,,,,,,
1031201,2,10000,103120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031202,2,10000,103120201,2,10000,103120202,,,,,,,,,,,,,,,,,,,,,,,,
1040101,2,10000,104010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040102,2,10000,104010201,2,10000,104010202,,,,,,,,,,,,,,,,,,,,,,,,
1040201,2,10000,104020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040202,2,10000,104020201,2,10000,104020202,,,,,,,,,,,,,,,,,,,,,,,,
1040301,2,10000,104030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040302,2,10000,104030201,2,10000,104030202,,,,,,,,,,,,,,,,,,,,,,,,
1040401,2,10000,104040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040402,2,10000,104040201,2,10000,104040202,,,,,,,,,,,,,,,,,,,,,,,,
1040501,2,10000,104050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040502,2,10000,104050201,2,10000,104050202,,,,,,,,,,,,,,,,,,,,,,,,
1040601,2,10000,104060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040602,2,10000,104060201,2,10000,104060202,,,,,,,,,,,,,,,,,,,,,,,,
1040701,2,10000,104070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040702,2,10000,104070201,2,10000,104070202,,,,,,,,,,,,,,,,,,,,,,,,
1040801,2,10000,104080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040802,2,10000,104080201,2,10000,104080202,,,,,,,,,,,,,,,,,,,,,,,,
1040901,2,10000,104090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040902,2,10000,104090201,2,10000,104090202,,,,,,,,,,,,,,,,,,,,,,,,
1041001,2,10000,104100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041002,2,10000,104100201,2,10000,104100202,,,,,,,,,,,,,,,,,,,,,,,,
1041101,2,10000,104110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041102,2,10000,104110201,2,10000,104110202,,,,,,,,,,,,,,,,,,,,,,,,
1041201,2,10000,104120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041202,2,10000,104120201,2,10000,104120202,,,,,,,,,,,,,,,,,,,,,,,,
1050101,2,10000,105010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050102,2,10000,105010201,2,10000,105010202,,,,,,,,,,,,,,,,,,,,,,,,
1050201,2,10000,105020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050202,2,10000,105020201,2,10000,105020202,,,,,,,,,,,,,,,,,,,,,,,,
1050301,2,10000,105030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050302,2,10000,105030201,2,10000,105030202,,,,,,,,,,,,,,,,,,,,,,,,
1050401,2,10000,105040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050402,2,10000,105040201,2,10000,105040202,,,,,,,,,,,,,,,,,,,,,,,,
1050501,2,10000,105050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050502,2,10000,105050201,2,10000,105050202,,,,,,,,,,,,,,,,,,,,,,,,
1050601,2,10000,105060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050602,2,10000,105060201,2,10000,105060202,,,,,,,,,,,,,,,,,,,,,,,,
1050701,2,10000,105070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050702,2,10000,105070201,2,10000,105070202,,,,,,,,,,,,,,,,,,,,,,,,
1050801,2,10000,105080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050802,2,10000,105080201,2,10000,105080202,,,,,,,,,,,,,,,,,,,,,,,,
1050901,2,10000,105090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050902,2,10000,105090201,2,10000,105090202,,,,,,,,,,,,,,,,,,,,,,,,
1051001,2,10000,105100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051002,2,10000,105100201,2,10000,105100202,,,,,,,,,,,,,,,,,,,,,,,,
1051101,2,10000,105110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051102,2,10000,105110201,2,10000,105110202,,,,,,,,,,,,,,,,,,,,,,,,
1051201,2,10000,105120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051202,2,10000,105120201,2,10000,105120202,,,,,,,,,,,,,,,,,,,,,,,,
1060101,2,10000,106010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060102,2,10000,106010201,2,10000,106010202,,,,,,,,,,,,,,,,,,,,,,,,
1060201,2,10000,106020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060202,2,10000,106020201,2,10000,106020202,,,,,,,,,,,,,,,,,,,,,,,,
1060301,2,10000,106030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060302,2,10000,106030201,2,10000,106030202,,,,,,,,,,,,,,,,,,,,,,,,
1060401,2,10000,106040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060402,2,10000,106040201,2,10000,106040202,,,,,,,,,,,,,,,,,,,,,,,,
1060501,2,10000,106050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060502,2,10000,106050201,2,10000,106050202,,,,,,,,,,,,,,,,,,,,,,,,
1060601,2,10000,106060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060602,2,10000,106060201,2,10000,106060202,,,,,,,,,,,,,,,,,,,,,,,,
1060701,2,10000,106070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060702,2,10000,106070201,2,10000,106070202,,,,,,,,,,,,,,,,,,,,,,,,
1060801,2,10000,106080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060802,2,10000,106080201,2,10000,106080202,,,,,,,,,,,,,,,,,,,,,,,,
1060901,2,10000,106090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060902,2,10000,106090201,2,10000,106090202,,,,,,,,,,,,,,,,,,,,,,,,
1061001,2,10000,106100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061002,2,10000,106100201,2,10000,106100202,,,,,,,,,,,,,,,,,,,,,,,,
1061101,2,10000,106110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061102,2,10000,106110201,2,10000,106110202,,,,,,,,,,,,,,,,,,,,,,,,
1061201,2,10000,106120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061202,2,10000,106120201,2,10000,106120202,,,,,,,,,,,,,,,,,,,,,,,,
1070101,2,10000,107010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070102,2,10000,107010201,2,10000,107010202,,,,,,,,,,,,,,,,,,,,,,,,
1070201,2,10000,107020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070202,2,10000,107020201,2,10000,107020202,,,,,,,,,,,,,,,,,,,,,,,,
1070301,2,10000,107030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070302,2,10000,107030201,2,10000,107030202,,,,,,,,,,,,,,,,,,,,,,,,
1070401,2,10000,107040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070402,2,10000,107040201,2,10000,107040202,,,,,,,,,,,,,,,,,,,,,,,,
1070501,2,10000,107050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070502,2,10000,107050201,2,10000,107050202,,,,,,,,,,,,,,,,,,,,,,,,
1070601,2,10000,107060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070602,2,10000,107060201,2,10000,107060202,,,,,,,,,,,,,,,,,,,,,,,,
1070701,2,10000,107070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070702,2,10000,107070201,2,10000,107070202,,,,,,,,,,,,,,,,,,,,,,,,
1070801,2,10000,107080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070802,2,10000,107080201,2,10000,107080202,,,,,,,,,,,,,,,,,,,,,,,,
1070901,2,10000,107090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070902,2,10000,107090201,2,10000,107090202,,,,,,,,,,,,,,,,,,,,,,,,
1071001,2,10000,107100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071002,2,10000,107100201,2,10000,107100202,,,,,,,,,,,,,,,,,,,,,,,,
1071101,2,10000,107110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071102,2,10000,107110201,2,10000,107110202,,,,,,,,,,,,,,,,,,,,,,,,
1071201,2,10000,107120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071202,2,10000,107120201,2,10000,107120202,,,,,,,,,,,,,,,,,,,,,,,,
1080101,2,10000,108010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080102,2,10000,108010201,2,10000,108010202,,,,,,,,,,,,,,,,,,,,,,,,
1080201,2,10000,108020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080202,2,10000,108020201,2,10000,108020202,,,,,,,,,,,,,,,,,,,,,,,,
1080301,2,10000,108030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080302,2,10000,108030201,2,10000,108030202,,,,,,,,,,,,,,,,,,,,,,,,
1080401,2,10000,108040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080402,2,10000,108040201,2,10000,108040202,,,,,,,,,,,,,,,,,,,,,,,,
1080501,2,10000,108050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080502,2,10000,108050201,2,10000,108050202,,,,,,,,,,,,,,,,,,,,,,,,
1080601,2,10000,108060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080602,2,10000,108060201,2,10000,108060202,,,,,,,,,,,,,,,,,,,,,,,,
1080701,2,10000,108070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080702,2,10000,108070201,2,10000,108070202,,,,,,,,,,,,,,,,,,,,,,,,
1080801,2,10000,108080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080802,2,10000,108080201,2,10000,108080202,,,,,,,,,,,,,,,,,,,,,,,,
1080901,2,10000,108090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080902,2,10000,108090201,2,10000,108090202,,,,,,,,,,,,,,,,,,,,,,,,
1081001,2,10000,108100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081002,2,10000,108100201,2,10000,108100202,,,,,,,,,,,,,,,,,,,,,,,,
1081101,2,10000,108110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081102,2,10000,108110201,2,10000,108110202,,,,,,,,,,,,,,,,,,,,,,,,
1081201,2,10000,108120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081202,2,10000,108120201,2,10000,108120202,,,,,,,,,,,,,,,,,,,,,,,,
1090101,2,10000,109010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090102,2,10000,109010201,2,10000,109010202,,,,,,,,,,,,,,,,,,,,,,,,
1090201,2,10000,109020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090202,2,10000,109020201,2,10000,109020202,,,,,,,,,,,,,,,,,,,,,,,,
1090301,2,10000,109030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090302,2,10000,109030201,2,10000,109030202,,,,,,,,,,,,,,,,,,,,,,,,
1090401,2,10000,109040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090402,2,10000,109040201,2,10000,109040202,,,,,,,,,,,,,,,,,,,,,,,,
1090501,2,10000,109050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090502,2,10000,109050201,2,10000,109050202,,,,,,,,,,,,,,,,,,,,,,,,
1090601,2,10000,109060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090602,2,10000,109060201,2,10000,109060202,,,,,,,,,,,,,,,,,,,,,,,,
1090701,2,10000,109070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090702,2,10000,109070201,2,10000,109070202,,,,,,,,,,,,,,,,,,,,,,,,
1090801,2,10000,109080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090802,2,10000,109080201,2,10000,109080202,,,,,,,,,,,,,,,,,,,,,,,,
1090901,2,10000,109090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090902,2,10000,109090201,2,10000,109090202,,,,,,,,,,,,,,,,,,,,,,,,
1091001,2,10000,109100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091002,2,10000,109100201,2,10000,109100202,,,,,,,,,,,,,,,,,,,,,,,,
1091101,2,10000,109110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091102,2,10000,109110201,2,10000,109110202,,,,,,,,,,,,,,,,,,,,,,,,
1091201,2,10000,109120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091202,2,10000,109120201,2,10000,109120202,,,,,,,,,,,,,,,,,,,,,,,,
1100101,2,10000,110010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100102,2,10000,110010201,2,10000,110010202,,,,,,,,,,,,,,,,,,,,,,,,
1100201,2,10000,110020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100202,2,10000,110020201,2,10000,110020202,,,,,,,,,,,,,,,,,,,,,,,,
1100301,2,10000,110030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100302,2,10000,110030201,2,10000,110030202,,,,,,,,,,,,,,,,,,,,,,,,
1100401,2,10000,110040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100402,2,10000,110040201,2,10000,110040202,,,,,,,,,,,,,,,,,,,,,,,,
1100501,2,10000,110050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100502,2,10000,110050201,2,10000,110050202,,,,,,,,,,,,,,,,,,,,,,,,
1100601,2,10000,110060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100602,2,10000,110060201,2,10000,110060202,,,,,,,,,,,,,,,,,,,,,,,,
1100701,2,10000,110070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100702,2,10000,110070201,2,10000,110070202,,,,,,,,,,,,,,,,,,,,,,,,
1100801,2,10000,110080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100802,2,10000,110080201,2,10000,110080202,,,,,,,,,,,,,,,,,,,,,,,,
1100901,2,10000,110090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100902,2,10000,110090201,2,10000,110090202,,,,,,,,,,,,,,,,,,,,,,,,
1101001,2,10000,110100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101002,2,10000,110100201,2,10000,110100202,,,,,,,,,,,,,,,,,,,,,,,,
1101101,2,10000,110110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101102,2,10000,110110201,2,10000,110110202,,,,,,,,,,,,,,,,,,,,,,,,
1101201,2,10000,110120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101202,2,10000,110120201,2,10000,110120202,,,,,,,,,,,,,,,,,,,,,,,,
1110101,2,10000,111010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110102,2,10000,111010201,2,10000,111010202,,,,,,,,,,,,,,,,,,,,,,,,
1110201,2,10000,111020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110202,2,10000,111020201,2,10000,111020202,,,,,,,,,,,,,,,,,,,,,,,,
1110301,2,10000,111030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110302,2,10000,111030201,2,10000,111030202,,,,,,,,,,,,,,,,,,,,,,,,
1110401,2,10000,111040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110402,2,10000,111040201,2,10000,111040202,,,,,,,,,,,,,,,,,,,,,,,,
1110501,2,10000,111050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110502,2,10000,111050201,2,10000,111050202,,,,,,,,,,,,,,,,,,,,,,,,
1110601,2,10000,111060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110602,2,10000,111060201,2,10000,111060202,,,,,,,,,,,,,,,,,,,,,,,,
1110701,2,10000,111070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110702,2,10000,111070201,2,10000,111070202,,,,,,,,,,,,,,,,,,,,,,,,
1110801,2,10000,111080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110802,2,10000,111080201,2,10000,111080202,,,,,,,,,,,,,,,,,,,,,,,,
1110901,2,10000,111090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110902,2,10000,111090201,2,10000,111090202,,,,,,,,,,,,,,,,,,,,,,,,
1111001,2,10000,111100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111002,2,10000,111100201,2,10000,111100202,,,,,,,,,,,,,,,,,,,,,,,,
1111101,2,10000,111110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111102,2,10000,111110201,2,10000,111110202,,,,,,,,,,,,,,,,,,,,,,,,
1111201,2,10000,111120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111202,2,10000,111120201,2,10000,111120202,,,,,,,,,,,,,,,,,,,,,,,,
1120101,2,10000,112010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120102,2,10000,112010201,2,10000,112010202,,,,,,,,,,,,,,,,,,,,,,,,
1120201,2,10000,112020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120202,2,10000,112020201,2,10000,112020202,,,,,,,,,,,,,,,,,,,,,,,,
1120301,2,10000,112030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120302,2,10000,112030201,2,10000,112030202,,,,,,,,,,,,,,,,,,,,,,,,
1120401,2,10000,112040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120402,2,10000,112040201,2,10000,112040202,,,,,,,,,,,,,,,,,,,,,,,,
1120501,2,10000,112050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120502,2,10000,112050201,2,10000,112050202,,,,,,,,,,,,,,,,,,,,,,,,
1120601,2,10000,112060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120602,2,10000,112060201,2,10000,112060202,,,,,,,,,,,,,,,,,,,,,,,,
1120701,2,10000,112070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120702,2,10000,112070201,2,10000,112070202,,,,,,,,,,,,,,,,,,,,,,,,
1120801,2,10000,112080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120802,2,10000,112080201,2,10000,112080202,,,,,,,,,,,,,,,,,,,,,,,,
1120901,2,10000,112090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120902,2,10000,112090201,2,10000,112090202,,,,,,,,,,,,,,,,,,,,,,,,
1121001,2,10000,112100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121002,2,10000,112100201,2,10000,112100202,,,,,,,,,,,,,,,,,,,,,,,,
1121101,2,10000,112110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121102,2,10000,112110201,2,10000,112110202,,,,,,,,,,,,,,,,,,,,,,,,
1121201,2,10000,112120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121202,2,10000,112120201,2,10000,112120202,,,,,,,,,,,,,,,,,,,,,,,,
1130101,2,10000,113010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130102,2,10000,113010201,2,10000,113010202,,,,,,,,,,,,,,,,,,,,,,,,
1130201,2,10000,113020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130202,2,10000,113020201,2,10000,113020202,,,,,,,,,,,,,,,,,,,,,,,,
1130301,2,10000,113030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130302,2,10000,113030201,2,10000,113030202,,,,,,,,,,,,,,,,,,,,,,,,
1130401,2,10000,113040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130402,2,10000,113040201,2,10000,113040202,,,,,,,,,,,,,,,,,,,,,,,,
1130501,2,10000,113050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130502,2,10000,113050201,2,10000,113050202,,,,,,,,,,,,,,,,,,,,,,,,
1130601,2,10000,113060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130602,2,10000,113060201,2,10000,113060202,,,,,,,,,,,,,,,,,,,,,,,,
1130701,2,10000,113070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130702,2,10000,113070201,2,10000,113070202,,,,,,,,,,,,,,,,,,,,,,,,
1130801,2,10000,113080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130802,2,10000,113080201,2,10000,113080202,,,,,,,,,,,,,,,,,,,,,,,,
1130901,2,10000,113090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130902,2,10000,113090201,2,10000,113090202,,,,,,,,,,,,,,,,,,,,,,,,
1131001,2,10000,113100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131002,2,10000,113100201,2,10000,113100202,,,,,,,,,,,,,,,,,,,,,,,,
1131101,2,10000,113110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131102,2,10000,113110201,2,10000,113110202,,,,,,,,,,,,,,,,,,,,,,,,
1131201,2,10000,113120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131202,2,10000,113120201,2,10000,113120202,,,,,,,,,,,,,,,,,,,,,,,,
1140101,2,10000,114010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140102,2,10000,114010201,2,10000,114010202,,,,,,,,,,,,,,,,,,,,,,,,
1140201,2,10000,114020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140202,2,10000,114020201,2,10000,114020202,,,,,,,,,,,,,,,,,,,,,,,,
1140301,2,10000,114030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140302,2,10000,114030201,2,10000,114030202,,,,,,,,,,,,,,,,,,,,,,,,
1140401,2,10000,114040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140402,2,10000,114040201,2,10000,114040202,,,,,,,,,,,,,,,,,,,,,,,,
1140501,2,10000,114050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140502,2,10000,114050201,2,10000,114050202,,,,,,,,,,,,,,,,,,,,,,,,
1140601,2,10000,114060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140602,2,10000,114060201,2,10000,114060202,,,,,,,,,,,,,,,,,,,,,,,,
1140701,2,10000,114070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140702,2,10000,114070201,2,10000,114070202,,,,,,,,,,,,,,,,,,,,,,,,
1140801,2,10000,114080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140802,2,10000,114080201,2,10000,114080202,,,,,,,,,,,,,,,,,,,,,,,,
1140901,2,10000,114090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140902,2,10000,114090201,2,10000,114090202,,,,,,,,,,,,,,,,,,,,,,,,
1141001,2,10000,114100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141002,2,10000,114100201,2,10000,114100202,,,,,,,,,,,,,,,,,,,,,,,,
1141101,2,10000,114110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141102,2,10000,114110201,2,10000,114110202,,,,,,,,,,,,,,,,,,,,,,,,
1141201,2,10000,114120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141202,2,10000,114120201,2,10000,114120202,,,,,,,,,,,,,,,,,,,,,,,,
1150101,2,10000,115010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150102,2,10000,115010201,2,10000,115010202,,,,,,,,,,,,,,,,,,,,,,,,
1150201,2,10000,115020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150202,2,10000,115020201,2,10000,115020202,,,,,,,,,,,,,,,,,,,,,,,,
1150301,2,10000,115030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150302,2,10000,115030201,2,10000,115030202,,,,,,,,,,,,,,,,,,,,,,,,
1150401,2,10000,115040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150402,2,10000,115040201,2,10000,115040202,,,,,,,,,,,,,,,,,,,,,,,,
1150501,2,10000,115050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150502,2,10000,115050201,2,10000,115050202,,,,,,,,,,,,,,,,,,,,,,,,
1150601,2,10000,115060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150602,2,10000,115060201,2,10000,115060202,,,,,,,,,,,,,,,,,,,,,,,,
1150701,2,10000,115070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150702,2,10000,115070201,2,10000,115070202,,,,,,,,,,,,,,,,,,,,,,,,
1150801,2,10000,115080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150802,2,10000,115080201,2,10000,115080202,,,,,,,,,,,,,,,,,,,,,,,,
1150901,2,10000,115090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150902,2,10000,115090201,2,10000,115090202,,,,,,,,,,,,,,,,,,,,,,,,
1151001,2,10000,115100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151002,2,10000,115100201,2,10000,115100202,,,,,,,,,,,,,,,,,,,,,,,,
1151101,2,10000,115110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151102,2,10000,115110201,2,10000,115110202,,,,,,,,,,,,,,,,,,,,,,,,
1151201,2,10000,115120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151202,2,10000,115120201,2,10000,115120202,,,,,,,,,,,,,,,,,,,,,,,,
1160101,2,10000,116010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160102,2,10000,116010201,2,10000,116010202,,,,,,,,,,,,,,,,,,,,,,,,
1160201,2,10000,116020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160202,2,10000,116020201,2,10000,116020202,,,,,,,,,,,,,,,,,,,,,,,,
1160301,2,10000,116030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160302,2,10000,116030201,2,10000,116030202,,,,,,,,,,,,,,,,,,,,,,,,
1160401,2,10000,116040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160402,2,10000,116040201,2,10000,116040202,,,,,,,,,,,,,,,,,,,,,,,,
1160501,2,10000,116050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160502,2,10000,116050201,2,10000,116050202,,,,,,,,,,,,,,,,,,,,,,,,
1160601,2,10000,116060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160602,2,10000,116060201,2,10000,116060202,,,,,,,,,,,,,,,,,,,,,,,,
1160701,2,10000,116070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160702,2,10000,116070201,2,10000,116070202,,,,,,,,,,,,,,,,,,,,,,,,
1160801,2,10000,116080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160802,2,10000,116080201,2,10000,116080202,,,,,,,,,,,,,,,,,,,,,,,,
1160901,2,10000,116090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160902,2,10000,116090201,2,10000,116090202,,,,,,,,,,,,,,,,,,,,,,,,
