id,equipId,resID,level,name,icon,quality,advanced,levelUpNeedCoin,levelUpNeedResId1,levelUpNeedResCnt1,levelUpNeedResId2,levelUpNeedResCnt2,isStepUp,attrType,attrValue,nextLevelAttrType,nextLevelAttrValue,res,equipPosition,power,LOffset,ROffset,LZoder,RZoder
6002,6,1,2,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,51,1,1,,,0,4,20,4,3,,1,20,"0,0","0,0",9,9
6003,6,1,3,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,136,1,1,,,0,4,23,4,3,,1,23,"0,0","0,0",9,9
6004,6,1,4,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,274,1,1,,,0,4,26,4,3,,1,26,"0,0","0,0",9,9
6005,6,1,5,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,469,1,1,,,0,4,29,4,3,,1,29,"0,0","0,0",9,9
6006,6,1,6,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,729,1,1,,,0,4,32,4,2,,1,32,"0,0","0,0",9,9
6007,6,1,7,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,1055,1,1,,,0,4,34,4,3,,1,34,"0,0","0,0",9,9
6008,6,1,8,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,1455,1,1,,,0,4,37,4,3,,1,37,"0,0","0,0",9,9
6009,6,1,9,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,1930,1,1,,,0,4,40,4,3,,1,40,"0,0","0,0",9,9
6010,6,1,10,Ô¡Ñª±Û¼×,#quan_yuxiebijia.png,1,0,5524,1001,10,1002,10,1,4,43,4,49,,1,43,"0,0","0,0",9,9
6011,6,2,11,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,3124,1,2,,,0,4,92,4,6,,1,92,"0,0","0,0",9,9
6012,6,2,12,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,3851,1,2,,,0,4,98,4,5,,1,98,"0,0","0,0",9,9
6013,6,2,13,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,4666,1,2,,,0,4,103,4,6,,1,103,"0,0","0,0",9,9
6014,6,2,14,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,5575,1,2,,,0,4,109,4,6,,1,109,"0,0","0,0",9,9
6015,6,2,15,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,6579,1,2,,,0,4,115,4,6,,1,115,"0,0","0,0",9,9
6016,6,2,16,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,7682,1,2,,,0,4,121,4,5,,1,121,"0,0","0,0",9,9
6017,6,2,17,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,8884,1,2,,,0,4,126,4,6,,1,126,"0,0","0,0",9,9
6018,6,2,18,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,10191,1,2,,,0,4,132,4,6,,1,132,"0,0","0,0",9,9
6019,6,2,19,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,11604,1,2,,,0,4,138,4,5,,1,138,"0,0","0,0",9,9
6020,6,2,20,ÀÇÑÀÀû×¦,#quan_langyalizhua.png,2,0,29164,2001,25,2002,25,1,4,143,4,81,,1,143,"0,0","0,0",9,9
6021,6,3,21,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,14754,1,3,,,0,4,224,4,8,,1,224,"0,0","0,0",9,9
6022,6,3,22,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,16497,1,3,,,0,4,232,4,9,,1,232,"0,0","0,0",9,9
6023,6,3,23,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,18355,1,3,,,0,4,241,4,9,,1,241,"0,0","0,0",9,9
6024,6,3,24,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,20329,1,3,,,0,4,250,4,8,,1,250,"0,0","0,0",9,9
6025,6,3,25,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,22421,1,3,,,0,4,258,4,9,,1,258,"0,0","0,0",9,9
6026,6,3,26,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,24634,1,3,,,0,4,267,4,8,,1,267,"0,0","0,0",9,9
6027,6,3,27,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,26971,1,3,,,0,4,275,4,9,,1,275,"0,0","0,0",9,9
6028,6,3,28,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,29430,1,3,,,0,4,284,4,9,,1,284,"0,0","0,0",9,9
6029,6,3,29,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,32017,1,3,,,0,4,293,4,8,,1,293,"0,0","0,0",9,9
6030,6,3,30,¿¹ÕùÖ®È­,#quan_kangzhengzhiquan.png,3,0,77180,3001,50,3002,50,1,4,301,4,112,,1,301,"0,0","0,0",9,9
6031,6,4,31,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,37574,1,4,,,0,4,413,4,12,,1,413,"0,0","0,0",9,9
6032,6,4,32,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,40550,1,4,,,0,4,425,4,11,,1,425,"0,0","0,0",9,9
6033,6,4,33,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,43657,1,4,,,0,4,436,4,12,,1,436,"0,0","0,0",9,9
6034,6,4,34,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,46900,1,4,,,0,4,448,4,11,,1,448,"0,0","0,0",9,9
6035,6,4,35,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,50279,1,4,,,0,4,459,4,12,,1,459,"0,0","0,0",9,9
6036,6,4,36,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,53796,1,4,,,0,4,471,4,11,,1,471,"0,0","0,0",9,9
6037,6,4,37,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,57453,1,4,,,0,4,482,4,12,,1,482,"0,0","0,0",9,9
6038,6,4,38,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,61251,1,4,,,0,4,494,4,11,,1,494,"0,0","0,0",9,9
6039,6,4,39,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,65189,1,4,,,0,4,505,4,11,,1,505,"0,0","0,0",9,9
6040,6,4,40,ÅÍÊ¯Ö®ÎÕ,#quan_qinshizhiwo.png,3,1,153944,4001,85,4002,85,1,4,516,4,144,,1,516,"0,0","0,0",9,9
6041,6,5,41,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,73503,1,6,,,0,4,660,4,14,,1,660,"0,0","0,0",9,9
6042,6,5,42,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,77880,1,6,,,0,4,674,4,15,,1,674,"0,0","0,0",9,9
6043,6,5,43,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,82404,1,6,,,0,4,689,4,14,,1,689,"0,0","0,0",9,9
6044,6,5,44,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,87080,1,6,,,0,4,703,4,14,,1,703,"0,0","0,0",9,9
6045,6,5,45,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,91905,1,6,,,0,4,717,4,15,,1,717,"0,0","0,0",9,9
6046,6,5,46,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,96884,1,8,,,0,4,732,4,14,,1,732,"0,0","0,0",9,9
6047,6,5,47,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,102015,1,8,,,0,4,746,4,14,,1,746,"0,0","0,0",9,9
6048,6,5,48,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,107302,1,8,,,0,4,760,4,15,,1,760,"0,0","0,0",9,9
6049,6,5,49,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,112746,1,8,,,0,4,775,4,14,,1,775,"0,0","0,0",9,9
6050,6,5,50,ÃÍ»¢ÅØÏø,#quan_menghupaoxiao.png,4,0,262996,5001,130,5002,130,1,4,789,4,175,,1,789,"0,0","0,0",9,9
6051,6,6,51,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,124108,1,10,,,0,4,964,4,17,,1,964,"0,0","0,0",9,9
6052,6,6,52,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,130029,1,10,,,0,4,981,4,18,,1,981,"0,0","0,0",9,9
6053,6,6,53,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,136111,1,10,,,0,4,999,4,17,,1,999,"0,0","0,0",9,9
6054,6,6,54,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,142356,1,10,,,0,4,1016,4,17,,1,1016,"0,0","0,0",9,9
6055,6,6,55,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,148765,1,10,,,0,4,1033,4,17,,1,1033,"0,0","0,0",9,9
6056,6,6,56,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,155340,1,15,,,0,4,1050,4,17,,1,1050,"0,0","0,0",9,9
6057,6,6,57,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,162081,1,15,,,0,4,1067,4,18,,1,1067,"0,0","0,0",9,9
6058,6,6,58,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,168989,1,15,,,0,4,1085,4,17,,1,1085,"0,0","0,0",9,9
6059,6,6,59,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,176067,1,15,,,0,4,1102,4,17,,1,1102,"0,0","0,0",9,9
6060,6,6,60,Ç¬À¤½ð¸Õ,#quan_qiankunjingang.png,4,1,407364,6001,185,6002,185,1,4,1119,4,207,,1,1119,"0,0","0,0",9,9
6061,6,7,61,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,190733,1,20,,,0,4,1326,4,20,,1,1326,"0,0","0,0",9,9
6062,6,7,62,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,198323,1,20,,,0,4,1346,4,20,,1,1346,"0,0","0,0",9,9
6063,6,7,63,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,206086,1,20,,,0,4,1366,4,20,,1,1366,"0,0","0,0",9,9
6064,6,7,64,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,214025,1,20,,,0,4,1386,4,20,,1,1386,"0,0","0,0",9,9
6065,6,7,65,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,222139,1,20,,,0,4,1406,4,20,,1,1406,"0,0","0,0",9,9
6066,6,7,66,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,230429,1,30,,,0,4,1426,4,20,,1,1426,"0,0","0,0",9,9
6067,6,7,67,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,238898,1,30,,,0,4,1446,4,20,,1,1446,"0,0","0,0",9,9
6068,6,7,68,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,247545,1,30,,,0,4,1466,4,20,,1,1466,"0,0","0,0",9,9
6069,6,7,69,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,256373,1,30,,,0,4,1486,4,20,,1,1486,"0,0","0,0",9,9
6070,6,7,70,À×öªÁÒ»ð,#quan_leitingliehuo.png,4,2,589736,7001,250,7002,250,1,4,1506,4,239,,1,1506,"0,0","0,0",9,9
6071,6,8,71,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,274570,1,50,,,0,4,1745,4,22,,1,1745,"0,0","0,0",9,9
6072,6,8,72,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,283943,1,50,,,0,4,1767,4,23,,1,1767,"0,0","0,0",9,9
6073,6,8,73,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,293499,1,50,,,0,4,1790,4,23,,1,1790,"0,0","0,0",9,9
6074,6,8,74,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,303242,1,50,,,0,4,1813,4,23,,1,1813,"0,0","0,0",9,9
6075,6,8,75,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,313170,1,50,,,0,4,1836,4,23,,1,1836,"0,0","0,0",9,9
6076,6,8,76,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,323286,1,80,,,0,4,1859,4,23,,1,1859,"0,0","0,0",9,9
6077,6,8,77,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,333588,1,80,,,0,4,1882,4,23,,1,1882,"0,0","0,0",9,9
6078,6,8,78,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,344080,1,80,,,0,4,1905,4,23,,1,1905,"0,0","0,0",9,9
6079,6,8,79,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,354763,1,80,,,0,4,1928,4,267,,1,1928,"0,0","0,0",9,9
6080,6,8,80,²ÔÁúÖ®Å­,#quan_canglongzhinu.png,5,0,365637,,,,,0,4,2195,4,0,,1,2195,"0,0","0,0",9,9
7001,7,1,1,»ðÅÐ,#gun_huopan.png,1,0,9,1,1,,,0,4,17,4,3,,1,17,,"60,-6",,9
7002,7,1,2,»ðÅÐ,#gun_huopan.png,1,0,51,1,1,,,0,4,20,4,3,,1,20,,"60,-6",,9
7003,7,1,3,»ðÅÐ,#gun_huopan.png,1,0,136,1,1,,,0,4,23,4,3,,1,23,,"60,-6",,9
7004,7,1,4,»ðÅÐ,#gun_huopan.png,1,0,274,1,1,,,0,4,26,4,3,,1,26,,"60,-6",,9
7005,7,1,5,»ðÅÐ,#gun_huopan.png,1,0,469,1,1,,,0,4,29,4,3,,1,29,,"60,-6",,9
7006,7,1,6,»ðÅÐ,#gun_huopan.png,1,0,729,1,1,,,0,4,32,4,2,,1,32,,"60,-6",,9
7007,7,1,7,»ðÅÐ,#gun_huopan.png,1,0,1055,1,1,,,0,4,34,4,3,,1,34,,"60,-6",,9
7008,7,1,8,»ðÅÐ,#gun_huopan.png,1,0,1455,1,1,,,0,4,37,4,3,,1,37,,"60,-6",,9
7009,7,1,9,»ðÅÐ,#gun_huopan.png,1,0,1930,1,1,,,0,4,40,4,3,,1,40,,"60,-6",,9
7010,7,1,10,»ðÅÐ,#gun_huopan.png,1,0,5524,1001,10,1002,10,1,4,43,4,49,,1,43,,"60,-6",,9
7011,7,2,11,Ó°·ì,#gun_yingfeng.png,2,0,3124,1,2,,,0,4,92,4,6,,1,92,,"60,-6",,9
7012,7,2,12,Ó°·ì,#gun_yingfeng.png,2,0,3851,1,2,,,0,4,98,4,5,,1,98,,"60,-6",,9
7013,7,2,13,Ó°·ì,#gun_yingfeng.png,2,0,4666,1,2,,,0,4,103,4,6,,1,103,,"60,-6",,9
7014,7,2,14,Ó°·ì,#gun_yingfeng.png,2,0,5575,1,2,,,0,4,109,4,6,,1,109,,"60,-6",,9
7015,7,2,15,Ó°·ì,#gun_yingfeng.png,2,0,6579,1,2,,,0,4,115,4,6,,1,115,,"60,-6",,9
7016,7,2,16,Ó°·ì,#gun_yingfeng.png,2,0,7682,1,2,,,0,4,121,4,5,,1,121,,"60,-6",,9
7017,7,2,17,Ó°·ì,#gun_yingfeng.png,2,0,8884,1,2,,,0,4,126,4,6,,1,126,,"60,-6",,9
7018,7,2,18,Ó°·ì,#gun_yingfeng.png,2,0,10191,1,2,,,0,4,132,4,6,,1,132,,"60,-6",,9
7019,7,2,19,Ó°·ì,#gun_yingfeng.png,2,0,11604,1,2,,,0,4,138,4,5,,1,138,,"60,-6",,9
7020,7,2,20,Ó°·ì,#gun_yingfeng.png,2,0,29164,2001,25,2002,25,1,4,143,4,81,,1,143,,"60,-6",,9
7021,7,3,21,Ó°´ò,#gun_yingda1.png,3,0,14754,1,3,,,0,4,224,4,8,,1,224,,"60,-6",,9
7022,7,3,22,Ó°´ò,#gun_yingda1.png,3,0,16497,1,3,,,0,4,232,4,9,,1,232,,"60,-6",,9
7023,7,3,23,Ó°´ò,#gun_yingda1.png,3,0,18355,1,3,,,0,4,241,4,9,,1,241,,"60,-6",,9
7024,7,3,24,Ó°´ò,#gun_yingda1.png,3,0,20329,1,3,,,0,4,250,4,8,,1,250,,"60,-6",,9
7025,7,3,25,Ó°´ò,#gun_yingda1.png,3,0,22421,1,3,,,0,4,258,4,9,,1,258,,"60,-6",,9
7026,7,3,26,Ó°´ò,#gun_yingda1.png,3,0,24634,1,3,,,0,4,267,4,8,,1,267,,"60,-6",,9
7027,7,3,27,Ó°´ò,#gun_yingda1.png,3,0,26971,1,3,,,0,4,275,4,9,,1,275,,"60,-6",,9
7028,7,3,28,Ó°´ò,#gun_yingda1.png,3,0,29430,1,3,,,0,4,284,4,9,,1,284,,"60,-6",,9
7029,7,3,29,Ó°´ò,#gun_yingda1.png,3,0,32017,1,3,,,0,4,293,4,8,,1,293,,"60,-6",,9
7030,7,3,30,Ó°´ò,#gun_yingda1.png,3,0,77180,3001,50,3002,50,1,4,301,4,112,,1,301,,"60,-6",,9
7031,7,4,31,ÔÉÊ¯,#gun_yunshi.png,3,1,37574,1,4,,,0,4,413,4,12,,1,413,,"60,-6",,9
7032,7,4,32,ÔÉÊ¯,#gun_yunshi.png,3,1,40550,1,4,,,0,4,425,4,11,,1,425,,"60,-6",,9
7033,7,4,33,ÔÉÊ¯,#gun_yunshi.png,3,1,43657,1,4,,,0,4,436,4,12,,1,436,,"60,-6",,9
7034,7,4,34,ÔÉÊ¯,#gun_yunshi.png,3,1,46900,1,4,,,0,4,448,4,11,,1,448,,"60,-6",,9
7035,7,4,35,ÔÉÊ¯,#gun_yunshi.png,3,1,50279,1,4,,,0,4,459,4,12,,1,459,,"60,-6",,9
7036,7,4,36,ÔÉÊ¯,#gun_yunshi.png,3,1,53796,1,4,,,0,4,471,4,11,,1,471,,"60,-6",,9
7037,7,4,37,ÔÉÊ¯,#gun_yunshi.png,3,1,57453,1,4,,,0,4,482,4,12,,1,482,,"60,-6",,9
7038,7,4,38,ÔÉÊ¯,#gun_yunshi.png,3,1,61251,1,4,,,0,4,494,4,11,,1,494,,"60,-6",,9
7039,7,4,39,ÔÉÊ¯,#gun_yunshi.png,3,1,65189,1,4,,,0,4,505,4,11,,1,505,,"60,-6",,9
7040,7,4,40,ÔÉÊ¯,#gun_yunshi.png,3,1,153944,4001,85,4002,85,1,4,516,4,144,,1,516,,"60,-6",,9
7041,7,5,41,Ñ×Áú,#gun_yanlong.png,4,0,73503,1,6,,,0,4,660,4,14,,1,660,,"60,-6",,9
7042,7,5,42,Ñ×Áú,#gun_yanlong.png,4,0,77880,1,6,,,0,4,674,4,15,,1,674,,"60,-6",,9
7043,7,5,43,Ñ×Áú,#gun_yanlong.png,4,0,82404,1,6,,,0,4,689,4,14,,1,689,,"60,-6",,9
7044,7,5,44,Ñ×Áú,#gun_yanlong.png,4,0,87080,1,6,,,0,4,703,4,14,,1,703,,"60,-6",,9
7045,7,5,45,Ñ×Áú,#gun_yanlong.png,4,0,91905,1,6,,,0,4,717,4,15,,1,717,,"60,-6",,9
7046,7,5,46,Ñ×Áú,#gun_yanlong.png,4,0,96884,1,8,,,0,4,732,4,14,,1,732,,"60,-6",,9
7047,7,5,47,Ñ×Áú,#gun_yanlong.png,4,0,102015,1,8,,,0,4,746,4,14,,1,746,,"60,-6",,9
7048,7,5,48,Ñ×Áú,#gun_yanlong.png,4,0,107302,1,8,,,0,4,760,4,15,,1,760,,"60,-6",,9
7049,7,5,49,Ñ×Áú,#gun_yanlong.png,4,0,112746,1,8,,,0,4,775,4,14,,1,775,,"60,-6",,9
7050,7,5,50,Ñ×Áú,#gun_yanlong.png,4,0,262996,5001,130,5002,130,1,4,789,4,175,,1,789,,"60,-6",,9
7051,7,6,51,Í©¹â,#gun_tongguang.png,4,1,124108,1,10,,,0,4,964,4,17,,1,964,,"60,-6",,9
7052,7,6,52,Í©¹â,#gun_tongguang.png,4,1,130029,1,10,,,0,4,981,4,18,,1,981,,"60,-6",,9
7053,7,6,53,Í©¹â,#gun_tongguang.png,4,1,136111,1,10,,,0,4,999,4,17,,1,999,,"60,-6",,9
7054,7,6,54,Í©¹â,#gun_tongguang.png,4,1,142356,1,10,,,0,4,1016,4,17,,1,1016,,"60,-6",,9
7055,7,6,55,Í©¹â,#gun_tongguang.png,4,1,148765,1,10,,,0,4,1033,4,17,,1,1033,,"60,-6",,9
7056,7,6,56,Í©¹â,#gun_tongguang.png,4,1,155340,1,15,,,0,4,1050,4,17,,1,1050,,"60,-6",,9
7057,7,6,57,Í©¹â,#gun_tongguang.png,4,1,162081,1,15,,,0,4,1067,4,18,,1,1067,,"60,-6",,9
7058,7,6,58,Í©¹â,#gun_tongguang.png,4,1,168989,1,15,,,0,4,1085,4,17,,1,1085,,"60,-6",,9
7059,7,6,59,Í©¹â,#gun_tongguang.png,4,1,176067,1,15,,,0,4,1102,4,17,,1,1102,,"60,-6",,9
7060,7,6,60,Í©¹â,#gun_tongguang.png,4,1,407364,6001,185,6002,185,1,4,1119,4,207,,1,1119,,"60,-6",,9
7061,7,7,61,¿Õ²õ,#gun_kongchan.png,4,2,190733,1,20,,,0,4,1326,4,20,,1,1326,,"60,-6",,9
7062,7,7,62,¿Õ²õ,#gun_kongchan.png,4,2,198323,1,20,,,0,4,1346,4,20,,1,1346,,"60,-6",,9
7063,7,7,63,¿Õ²õ,#gun_kongchan.png,4,2,206086,1,20,,,0,4,1366,4,20,,1,1366,,"60,-6",,9
7064,7,7,64,¿Õ²õ,#gun_kongchan.png,4,2,214025,1,20,,,0,4,1386,4,20,,1,1386,,"60,-6",,9
7065,7,7,65,¿Õ²õ,#gun_kongchan.png,4,2,222139,1,20,,,0,4,1406,4,20,,1,1406,,"60,-6",,9
7066,7,7,66,¿Õ²õ,#gun_kongchan.png,4,2,230429,1,30,,,0,4,1426,4,20,,1,1426,,"60,-6",,9
7067,7,7,67,¿Õ²õ,#gun_kongchan.png,4,2,238898,1,30,,,0,4,1446,4,20,,1,1446,,"60,-6",,9
7068,7,7,68,¿Õ²õ,#gun_kongchan.png,4,2,247545,1,30,,,0,4,1466,4,20,,1,1466,,"60,-6",,9
7069,7,7,69,¿Õ²õ,#gun_kongchan.png,4,2,256373,1,30,,,0,4,1486,4,20,,1,1486,,"60,-6",,9
7070,7,7,70,¿Õ²õ,#gun_kongchan.png,4,2,589736,7001,250,7002,250,1,4,1506,4,239,,1,1506,,"60,-6",,9
7071,7,8,71,ÇôÁú,#gun_qiulong.png,5,0,274570,1,50,,,0,4,1745,4,22,,1,1745,,"60,-6",,9
7072,7,8,72,ÇôÁú,#gun_qiulong.png,5,0,283943,1,50,,,0,4,1767,4,23,,1,1767,,"60,-6",,9
7073,7,8,73,ÇôÁú,#gun_qiulong.png,5,0,293499,1,50,,,0,4,1790,4,23,,1,1790,,"60,-6",,9
7074,7,8,74,ÇôÁú,#gun_qiulong.png,5,0,303242,1,50,,,0,4,1813,4,23,,1,1813,,"60,-6",,9
7075,7,8,75,ÇôÁú,#gun_qiulong.png,5,0,313170,1,50,,,0,4,1836,4,23,,1,1836,,"60,-6",,9
7076,7,8,76,ÇôÁú,#gun_qiulong.png,5,0,323286,1,80,,,0,4,1859,4,23,,1,1859,,"60,-6",,9
7077,7,8,77,ÇôÁú,#gun_qiulong.png,5,0,333588,1,80,,,0,4,1882,4,23,,1,1882,,"60,-6",,9
7078,7,8,78,ÇôÁú,#gun_qiulong.png,5,0,344080,1,80,,,0,4,1905,4,23,,1,1905,,"60,-6",,9
7079,7,8,79,ÇôÁú,#gun_qiulong.png,5,0,354763,1,80,,,0,4,1928,4,267,,1,1928,,"60,-6",,9
7080,7,8,80,ÇôÁú,#gun_qiulong.png,5,0,365637,,,,,0,4,2195,4,0,,1,2195,,"60,-6",,9
8001,8,1,1,Áåîõ,#zhang_lingdang.png,1,0,9,1,1,,,0,4,17,4,3,,1,17,,"0,0",,9
8002,8,1,2,Áåîõ,#zhang_lingdang.png,1,0,51,1,1,,,0,4,20,4,3,,1,20,,"0,0",,9
8003,8,1,3,Áåîõ,#zhang_lingdang.png,1,0,136,1,1,,,0,4,23,4,3,,1,23,,"0,0",,9
8004,8,1,4,Áåîõ,#zhang_lingdang.png,1,0,274,1,1,,,0,4,26,4,3,,1,26,,"0,0",,9
8005,8,1,5,Áåîõ,#zhang_lingdang.png,1,0,469,1,1,,,0,4,29,4,3,,1,29,,"0,0",,9
8006,8,1,6,Áåîõ,#zhang_lingdang.png,1,0,729,1,1,,,0,4,32,4,2,,1,32,,"0,0",,9
8007,8,1,7,Áåîõ,#zhang_lingdang.png,1,0,1055,1,1,,,0,4,34,4,3,,1,34,,"0,0",,9
8008,8,1,8,Áåîõ,#zhang_lingdang.png,1,0,1455,1,1,,,0,4,37,4,3,,1,37,,"0,0",,9
8009,8,1,9,Áåîõ,#zhang_lingdang.png,1,0,1930,1,1,,,0,4,40,4,3,,1,40,,"0,0",,9
8010,8,1,10,Áåîõ,#zhang_lingdang.png,1,0,5524,1001,10,1002,10,1,4,43,4,49,,1,43,,"0,0",,9
8011,8,2,11,ÌÀÉ×,#zhang_shaozi.png,2,0,3124,1,2,,,0,4,92,4,6,,1,92,,"0,0",,9
8012,8,2,12,ÌÀÉ×,#zhang_shaozi.png,2,0,3851,1,2,,,0,4,98,4,5,,1,98,,"0,0",,9
8013,8,2,13,ÌÀÉ×,#zhang_shaozi.png,2,0,4666,1,2,,,0,4,103,4,6,,1,103,,"0,0",,9
8014,8,2,14,ÌÀÉ×,#zhang_shaozi.png,2,0,5575,1,2,,,0,4,109,4,6,,1,109,,"0,0",,9
8015,8,2,15,ÌÀÉ×,#zhang_shaozi.png,2,0,6579,1,2,,,0,4,115,4,6,,1,115,,"0,0",,9
8016,8,2,16,ÌÀÉ×,#zhang_shaozi.png,2,0,7682,1,2,,,0,4,121,4,5,,1,121,,"0,0",,9
8017,8,2,17,ÌÀÉ×,#zhang_shaozi.png,2,0,8884,1,2,,,0,4,126,4,6,,1,126,,"0,0",,9
8018,8,2,18,ÌÀÉ×,#zhang_shaozi.png,2,0,10191,1,2,,,0,4,132,4,6,,1,132,,"0,0",,9
8019,8,2,19,ÌÀÉ×,#zhang_shaozi.png,2,0,11604,1,2,,,0,4,138,4,5,,1,138,,"0,0",,9
8020,8,2,20,ÌÀÉ×,#zhang_shaozi.png,2,0,29164,2001,25,2002,25,1,4,143,4,81,,1,143,,"0,0",,9
8021,8,3,21,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,14754,1,3,,,0,4,224,4,8,,1,224,,"0,0",,9
8022,8,3,22,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,16497,1,3,,,0,4,232,4,9,,1,232,,"0,0",,9
8023,8,3,23,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,18355,1,3,,,0,4,241,4,9,,1,241,,"0,0",,9
8024,8,3,24,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,20329,1,3,,,0,4,250,4,8,,1,250,,"0,0",,9
8025,8,3,25,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,22421,1,3,,,0,4,258,4,9,,1,258,,"0,0",,9
8026,8,3,26,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,24634,1,3,,,0,4,267,4,8,,1,267,,"0,0",,9
8027,8,3,27,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,26971,1,3,,,0,4,275,4,9,,1,275,,"0,0",,9
8028,8,3,28,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,29430,1,3,,,0,4,284,4,9,,1,284,,"0,0",,9
8029,8,3,29,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,32017,1,3,,,0,4,293,4,8,,1,293,,"0,0",,9
